Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,7,7,8,7,7,8,7.285714285714286
4,7,8,7,8,7,7,9,7.571428571428571
5,7,9,7,9,7,7,10,8.0
6,7,9,7,10,7,7,10,8.142857142857142
7,7,9,7,10,7,7,10,8.142857142857142
8,7,9,7,10,7,7,10,8.142857142857142
9,7,9,7,11,7,7,10,8.285714285714286
10,9,11,9,13,9,9,12,10.285714285714286
11,11,13,11,15,11,11,14,12.285714285714286
12,13,15,13,17,13,13,16,14.285714285714286
13,15,17,15,19,15,15,18,16.285714285714285
14,17,17,17,21,17,17,20,18.0
15,18,17,18,23,19,19,22,19.428571428571427
16,18,16,19,24,20,19,23,19.857142857142858
17,18,16,19,26,22,21,23,20.714285714285715
18,16,15,19,27,24,23,25,21.285714285714285
19,15,13,19,29,25,25,27,21.857142857142858
20,17,11,19,30,26,27,29,22.714285714285715
21,16,9,17,30,26,29,30,22.428571428571427
22,14,9,19,30,26,30,30,22.571428571428573
23,12,7,20,30,28,30,30,22.428571428571427
24,11,8,21,30,29,29,30,22.571428571428573
25,10,9,21,30,30,29,30,22.714285714285715
26,9,9,22,30,28,30,30,22.571428571428573
27,8,11,23,30,26,29,30,22.428571428571427
28,10,10,22,29,24,30,30,22.142857142857142
29,11,10,21,27,22,30,30,21.571428571428573
30,11,8,22,27,21,30,30,21.285714285714285
31,9,8,23,27,23,30,28,21.142857142857142
32,8,7,22,26,22,30,27,20.285714285714285
33,6,6,23,26,21,29,29,20.0
34,6,5,23,27,22,28,30,20.142857142857142
35,4,4,25,29,20,27,29,19.714285714285715
36,2,6,26,27,19,28,30,19.714285714285715
37,1,6,28,25,19,26,30,19.285714285714285
38,1,5,26,23,17,27,30,18.428571428571427
39,1,3,24,25,15,25,28,17.285714285714285
40,1,2,23,26,14,26,27,17.0
41,1,2,22,28,13,28,29,17.571428571428573
42,1,1,24,30,15,29,30,18.571428571428573
43,1,1,26,28,16,29,29,18.571428571428573
44,1,1,28,26,17,29,27,18.428571428571427
45,1,1,28,26,15,30,25,18.0
46,1,1,26,28,13,30,25,17.714285714285715
47,2,3,24,28,13,30,25,17.857142857142858
48,3,2,23,27,12,30,26,17.571428571428573
49,5,2,21,26,11,30,24,17.0
50,7,4,23,26,9,28,24,17.285714285714285
51,9,4,21,24,7,28,24,16.714285714285715
52,11,6,20,22,5,29,24,16.714285714285715
53,13,4,19,20,7,27,24,16.285714285714285
54,15,2,17,22,9,25,22,16.0
55,17,4,15,24,11,27,24,17.428571428571427
56,18,3,14,25,12,26,25,17.571428571428573
57,18,1,12,27,14,24,27,17.571428571428573
58,16,1,10,29,12,22,29,17.0
59,14,3,8,30,10,22,28,16.428571428571427
60,12,3,6,30,8,23,26,15.428571428571429
61,14,3,4,29,6,21,28,15.0
62,14,2,3,27,8,21,30,15.0
63,12,1,1,27,10,23,29,14.714285714285714
64,11,1,1,26,11,22,28,14.285714285714286
65,9,1,1,24,9,24,30,14.0
66,7,1,1,22,7,24,28,12.857142857142858
67,7,2,2,20,9,26,30,13.714285714285714
68,9,2,4,18,7,26,28,13.428571428571429
69,11,1,4,16,5,28,28,13.285714285714286
70,9,1,2,18,3,29,26,12.571428571428571
71,7,1,1,20,1,29,25,12.0
72,6,1,1,21,1,30,26,12.285714285714286
73,8,1,2,19,1,30,28,12.714285714285714
74,10,1,2,21,1,28,30,13.285714285714286
75,12,1,1,19,1,28,30,13.142857142857142
76,10,1,1,17,1,28,28,12.285714285714286
77,8,3,1,15,1,28,30,12.285714285714286
78,6,1,3,15,1,27,30,11.857142857142858
79,7,1,3,16,1,26,30,12.0
80,8,1,4,15,1,27,30,12.285714285714286
81,8,3,6,15,1,27,28,12.571428571428571
82,6,1,8,15,2,25,30,12.428571428571429
83,6,3,10,13,1,23,30,12.285714285714286
84,6,1,12,13,1,23,30,12.285714285714286
85,6,1,14,13,1,21,30,12.285714285714286
86,6,1,16,11,2,19,29,12.0
87,4,3,16,11,4,17,27,11.714285714285714
88,3,2,15,12,5,16,26,11.285714285714286
89,1,4,13,14,5,14,25,10.857142857142858
90,1,4,11,14,5,12,27,10.571428571428571
91,2,4,9,12,3,10,27,9.571428571428571
92,2,4,9,12,1,8,29,9.285714285714286
93,2,4,9,12,1,6,29,9.0
94,2,4,9,14,2,8,27,9.428571428571429
95,1,6,7,14,2,10,25,9.285714285714286
96,2,7,6,15,1,11,24,9.428571428571429
97,2,7,6,15,1,9,22,8.857142857142858
98,1,7,6,13,1,7,24,8.428571428571429
99,2,5,4,15,3,7,26,8.857142857142858
100,2,7,6,15,3,9,28,10.0
