Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,4,4,4,4,4,4,4,4.0
2,4,4,4,4,4,4,4,4.0
3,4,4,4,4,4,4,5,4.142857142857143
4,4,5,4,5,4,4,6,4.571428571428571
5,4,5,4,6,4,4,6,4.714285714285714
6,4,5,4,7,4,4,7,5.0
7,4,5,4,9,4,4,7,5.285714285714286
8,4,5,4,11,4,4,8,5.714285714285714
9,4,6,5,13,5,5,9,6.714285714285714
10,6,8,7,15,5,7,11,8.428571428571429
11,8,10,9,17,7,9,13,10.428571428571429
12,10,12,11,19,9,11,15,12.428571428571429
13,12,14,13,21,11,13,17,14.428571428571429
14,14,16,15,23,13,15,19,16.428571428571427
15,17,16,18,26,16,18,22,19.0
16,19,16,20,28,18,20,24,20.714285714285715
17,21,16,22,30,20,22,26,22.428571428571427
18,22,16,23,30,22,24,28,23.571428571428573
19,24,14,25,30,24,25,29,24.428571428571427
20,25,13,27,30,26,27,30,25.428571428571427
21,27,11,28,30,28,29,30,26.142857142857142
22,30,8,26,30,30,30,30,26.285714285714285
23,29,7,26,30,30,30,30,26.0
24,27,8,27,30,28,30,30,25.714285714285715
25,25,8,28,30,26,30,30,25.285714285714285
26,23,7,28,30,24,30,30,24.571428571428573
27,21,7,27,30,24,30,30,24.142857142857142
28,19,8,29,30,26,30,29,24.428571428571427
29,16,6,26,30,25,29,27,22.714285714285715
30,14,7,24,30,25,27,27,22.0
31,13,7,25,30,27,29,29,22.857142857142858
32,12,5,25,30,28,28,30,22.571428571428573
33,13,4,27,29,27,30,29,22.714285714285715
34,15,6,27,27,28,29,27,22.714285714285715
35,17,8,29,26,30,27,28,23.571428571428573
36,19,11,30,28,29,28,30,25.0
37,21,9,30,30,27,26,30,24.714285714285715
38,19,9,30,28,26,24,30,23.714285714285715
39,17,9,29,30,24,25,30,23.428571428571427
40,15,7,27,29,24,27,30,22.714285714285715
41,13,9,25,27,25,27,30,22.285714285714285
42,11,8,25,26,25,29,30,22.0
43,12,8,24,26,28,28,29,22.142857142857142
44,12,8,24,24,30,30,27,22.142857142857142
45,12,8,23,26,28,30,26,21.857142857142858
46,10,6,21,28,28,29,28,21.428571428571427
47,8,6,23,30,30,29,28,22.0
48,6,8,25,30,30,27,26,21.714285714285715
49,4,7,23,30,28,27,28,21.0
50,1,8,22,30,30,25,29,20.714285714285715
51,3,9,20,30,30,23,29,20.571428571428573
52,1,7,22,30,28,21,30,19.857142857142858
53,1,5,24,30,30,21,28,19.857142857142858
54,1,7,26,29,28,19,28,19.714285714285715
55,1,7,28,27,30,17,26,19.428571428571427
56,2,7,26,29,29,17,28,19.714285714285715
57,2,8,27,28,26,20,27,19.714285714285715
58,1,6,27,28,28,18,29,19.571428571428573
59,1,7,27,26,28,20,29,19.714285714285715
60,1,7,27,28,28,22,30,20.428571428571427
61,3,6,25,28,30,24,29,20.714285714285715
62,5,6,25,26,30,26,29,21.0
63,7,6,27,24,28,25,29,20.857142857142858
64,10,5,25,21,29,26,28,20.571428571428573
65,12,7,25,23,29,28,30,22.0
66,14,7,27,21,29,28,28,22.0
67,16,7,25,19,27,28,26,21.142857142857142
68,18,7,27,17,29,28,26,21.714285714285715
69,20,7,29,15,29,28,28,22.285714285714285
70,20,7,27,17,29,28,28,22.285714285714285
71,17,8,24,20,30,25,25,21.285714285714285
72,15,6,24,18,29,27,25,20.571428571428573
73,13,8,26,16,29,29,27,21.142857142857142
74,11,8,26,16,29,30,26,20.857142857142858
75,9,6,26,18,27,28,28,20.285714285714285
76,9,8,28,20,25,30,28,21.142857142857142
77,11,10,30,22,27,29,30,22.714285714285715
78,12,9,27,25,26,28,30,22.428571428571427
79,12,10,29,27,26,26,28,22.571428571428573
80,10,10,30,29,26,24,26,22.142857142857142
81,8,8,30,29,26,22,26,21.285714285714285
82,10,10,30,27,28,20,24,21.285714285714285
83,12,8,29,25,30,18,24,20.857142857142858
84,10,10,30,25,28,16,24,20.428571428571427
85,7,7,30,22,27,17,25,19.285714285714285
86,7,9,28,24,29,15,27,19.857142857142858
87,7,9,26,24,27,13,29,19.285714285714285
88,9,8,26,26,25,13,30,19.571428571428573
89,9,8,28,26,23,15,30,19.857142857142858
90,9,8,30,26,23,17,30,20.428571428571427
91,7,10,30,28,23,19,28,20.714285714285715
92,6,11,28,30,26,16,25,20.285714285714285
93,6,9,26,30,28,18,23,20.0
94,4,11,24,29,28,20,25,20.142857142857142
95,2,9,26,29,30,18,27,20.142857142857142
96,4,9,26,30,30,18,25,20.285714285714285
97,4,11,26,28,28,16,25,19.714285714285715
98,4,11,26,26,26,18,27,19.714285714285715
99,1,10,25,23,23,19,24,17.857142857142858
100,1,12,25,25,25,17,26,18.714285714285715
