Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,7,7,7,7,7,7,7.0
4,7,7,7,7,7,7,7,7.0
5,7,7,7,7,7,7,7,7.0
6,7,7,7,7,7,7,7,7.0
7,7,7,7,7,7,7,7,7.0
8,7,7,7,7,7,7,7,7.0
9,7,7,7,7,7,7,7,7.0
10,7,7,7,7,7,7,7,7.0
11,8,7,7,8,8,7,8,7.571428571428571
12,8,7,7,8,8,7,8,7.571428571428571
13,8,7,7,8,8,7,8,7.571428571428571
14,8,7,7,8,8,7,8,7.571428571428571
15,8,7,7,8,8,7,8,7.571428571428571
16,9,7,7,8,8,8,8,7.857142857142857
17,9,7,7,8,8,8,8,7.857142857142857
18,9,7,7,8,8,8,8,7.857142857142857
19,9,7,7,8,8,8,8,7.857142857142857
20,8,7,7,8,8,8,8,7.714285714285714
21,8,7,7,8,8,8,9,7.857142857142857
22,8,7,7,8,8,8,9,7.857142857142857
23,8,7,7,8,8,8,9,7.857142857142857
24,8,7,7,8,8,8,9,7.857142857142857
25,8,7,7,8,8,8,9,7.857142857142857
26,8,7,7,8,8,7,9,7.714285714285714
27,8,7,7,8,8,7,9,7.714285714285714
28,8,7,7,8,8,7,9,7.714285714285714
29,8,7,7,8,8,7,9,7.714285714285714
30,8,7,7,8,8,7,9,7.714285714285714
31,8,7,7,8,8,7,9,7.714285714285714
32,8,7,7,8,8,7,9,7.714285714285714
33,8,7,7,8,8,7,9,7.714285714285714
34,8,7,7,8,8,7,9,7.714285714285714
35,8,7,7,8,8,7,9,7.714285714285714
36,8,7,6,8,8,7,9,7.571428571428571
37,8,7,6,8,8,7,9,7.571428571428571
38,8,7,6,8,8,7,9,7.571428571428571
39,8,7,6,8,8,7,9,7.571428571428571
40,8,7,6,8,7,7,9,7.428571428571429
41,8,7,6,8,7,7,9,7.428571428571429
42,8,7,6,8,7,7,9,7.428571428571429
43,8,7,6,8,7,7,9,7.428571428571429
44,8,7,6,8,7,7,9,7.428571428571429
45,8,7,6,8,7,7,9,7.428571428571429
46,8,7,6,8,7,7,8,7.285714285714286
47,8,7,6,8,7,7,8,7.285714285714286
48,8,7,6,8,7,7,8,7.285714285714286
49,8,6,6,8,7,7,8,7.142857142857143
50,8,6,6,8,7,7,8,7.142857142857143
51,8,6,6,8,7,7,8,7.142857142857143
52,8,6,6,8,7,7,8,7.142857142857143
53,8,6,6,7,7,7,8,7.0
54,8,6,6,7,7,7,8,7.0
55,8,6,6,7,7,7,8,7.0
56,8,6,6,7,7,7,8,7.0
57,8,6,6,7,7,7,8,7.0
58,8,5,6,7,7,7,8,6.857142857142857
59,8,5,6,7,7,7,8,6.857142857142857
60,7,6,6,7,7,7,8,6.857142857142857
61,7,6,6,6,7,7,8,6.714285714285714
62,7,6,6,6,7,7,8,6.714285714285714
63,7,6,6,6,7,7,8,6.714285714285714
64,6,6,6,6,7,7,8,6.571428571428571
65,6,7,6,6,7,7,8,6.714285714285714
66,6,7,6,6,7,7,8,6.714285714285714
67,6,7,6,6,7,7,8,6.714285714285714
68,6,7,6,6,7,7,8,6.714285714285714
69,6,7,6,6,7,7,8,6.714285714285714
70,6,7,6,6,7,7,8,6.714285714285714
71,6,8,6,6,7,7,8,6.857142857142857
72,5,8,6,6,6,7,8,6.571428571428571
73,5,8,6,6,6,7,8,6.571428571428571
74,5,8,6,5,6,7,8,6.428571428571429
75,5,9,5,5,6,7,8,6.428571428571429
76,5,9,5,5,6,7,8,6.428571428571429
77,5,9,5,5,6,7,8,6.428571428571429
78,5,9,5,5,6,7,8,6.428571428571429
79,5,9,5,5,5,7,8,6.285714285714286
80,5,9,6,5,5,7,8,6.428571428571429
81,5,8,6,4,5,7,8,6.142857142857143
82,6,8,6,4,5,7,8,6.285714285714286
83,6,9,6,4,5,7,8,6.428571428571429
84,6,9,6,4,5,7,8,6.428571428571429
85,6,10,6,4,5,7,8,6.571428571428571
86,6,10,5,4,5,7,8,6.428571428571429
87,6,10,5,4,5,7,8,6.428571428571429
88,6,11,5,4,5,7,8,6.571428571428571
89,6,11,5,4,5,7,8,6.571428571428571
90,6,11,5,4,5,7,8,6.571428571428571
91,7,11,5,4,5,7,7,6.571428571428571
92,7,11,5,4,5,7,7,6.571428571428571
93,7,12,4,4,5,7,7,6.571428571428571
94,7,11,4,4,4,7,7,6.285714285714286
95,7,11,4,4,4,6,7,6.142857142857143
96,7,11,4,4,4,6,7,6.142857142857143
97,7,12,4,4,4,6,7,6.285714285714286
98,7,12,4,4,5,6,7,6.428571428571429
99,8,11,4,5,5,6,7,6.571428571428571
100,8,11,4,5,5,6,7,6.571428571428571
