Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,5,5,5,5,5,5,5,5.0
2,5,5,5,5,5,5,5,5.0
3,5,5,5,6,5,5,6,5.285714285714286
4,5,7,5,7,5,6,7,6.0
5,5,10,5,10,5,7,9,7.285714285714286
6,5,11,5,12,5,7,11,8.0
7,5,12,5,15,5,7,14,9.0
8,5,14,5,17,5,7,16,9.857142857142858
9,5,17,6,20,6,8,19,11.571428571428571
10,7,19,8,22,8,10,21,13.571428571428571
11,10,22,11,25,11,13,24,16.571428571428573
12,12,24,13,27,13,15,26,18.571428571428573
13,15,27,16,30,16,18,29,21.571428571428573
14,17,28,18,30,18,20,30,23.0
15,20,28,21,30,21,23,30,24.714285714285715
16,22,28,23,30,23,25,30,25.857142857142858
17,25,29,26,30,24,28,30,27.428571428571427
18,27,28,28,28,26,30,30,28.142857142857142
19,29,25,30,25,29,30,30,28.285714285714285
20,30,23,30,23,30,30,30,28.0
21,29,20,28,23,30,30,27,26.714285714285715
22,27,19,30,25,30,30,25,26.571428571428573
23,24,21,30,28,30,30,23,26.571428571428573
24,22,22,30,30,30,30,22,26.571428571428573
25,21,19,29,30,30,29,23,25.857142857142858
26,23,17,27,30,30,29,25,25.857142857142858
27,23,16,25,28,30,28,28,25.428571428571427
28,21,18,27,26,30,28,30,25.714285714285715
29,19,20,28,23,29,29,30,25.428571428571427
30,21,19,29,21,30,29,30,25.571428571428573
31,23,18,30,23,28,30,30,26.0
32,21,16,30,25,28,30,29,25.571428571428573
33,18,16,30,28,30,30,27,25.571428571428573
34,16,14,30,29,28,30,27,24.857142857142858
35,17,11,30,27,26,29,29,24.142857142857142
36,15,9,30,25,27,27,30,23.285714285714285
37,12,10,30,22,30,26,30,22.857142857142858
38,14,8,29,24,30,24,30,22.714285714285715
39,17,9,26,27,29,24,30,23.142857142857142
40,19,9,26,29,27,24,30,23.428571428571427
41,16,6,23,28,27,21,30,21.571428571428573
42,14,6,23,26,29,21,30,21.285714285714285
43,11,4,20,23,26,24,30,19.714285714285715
44,9,6,22,21,24,26,30,19.714285714285715
45,6,7,23,18,25,27,30,19.428571428571427
46,4,7,23,16,23,27,30,18.571428571428573
47,1,7,25,17,20,27,30,18.142857142857142
48,1,7,27,19,20,25,30,18.428571428571427
49,1,5,24,20,19,22,28,17.0
50,1,3,26,18,18,22,30,16.857142857142858
51,4,2,23,15,19,21,30,16.285714285714285
52,6,1,25,17,17,21,30,16.714285714285715
53,9,1,22,16,14,20,30,16.0
54,11,1,22,18,16,22,30,17.142857142857142
55,14,2,21,21,17,21,30,18.0
56,16,4,23,21,19,22,30,19.285714285714285
57,15,5,26,20,18,25,29,19.714285714285715
58,15,7,28,18,18,25,27,19.714285714285715
59,14,8,30,21,18,28,24,20.428571428571427
60,14,6,30,19,16,30,24,19.857142857142858
61,13,5,29,18,13,30,25,19.0
62,11,5,27,20,11,28,23,17.857142857142858
63,12,4,28,17,10,29,21,17.285714285714285
64,12,4,26,19,12,27,23,17.571428571428573
65,13,1,29,22,15,26,22,18.285714285714285
66,11,1,30,22,17,26,24,18.714285714285715
67,14,4,30,19,20,25,21,19.0
68,12,2,30,17,22,25,19,18.142857142857142
69,13,1,30,18,25,26,20,19.0
70,13,1,30,20,27,26,18,19.285714285714285
71,10,2,30,19,30,27,19,19.571428571428573
72,10,2,30,17,29,25,21,19.142857142857142
73,13,3,27,14,30,24,24,19.285714285714285
74,15,3,27,16,30,22,26,19.857142857142858
75,14,6,30,19,29,25,29,21.714285714285715
76,12,4,30,21,27,25,30,21.285714285714285
77,11,3,29,20,28,24,30,20.714285714285715
78,13,5,27,18,26,24,30,20.428571428571427
79,10,2,30,19,27,27,29,20.571428571428573
80,12,2,30,21,25,29,27,20.857142857142858
81,11,1,27,24,22,28,28,20.142857142857142
82,9,1,25,22,24,26,30,19.571428571428573
83,8,2,24,23,27,27,30,20.142857142857142
84,8,2,24,23,29,29,29,20.571428571428573
85,9,3,25,24,30,28,28,21.0
86,11,3,27,22,30,26,30,21.285714285714285
87,10,2,26,19,30,27,27,20.142857142857142
88,10,1,28,21,30,27,27,20.571428571428573
89,7,2,27,24,30,28,30,21.142857142857142
90,9,4,27,22,30,30,30,21.714285714285715
91,10,3,26,19,27,29,30,20.571428571428573
92,10,3,26,19,25,30,30,20.428571428571427
93,9,2,29,22,24,30,27,20.428571428571427
94,9,1,30,22,22,30,25,19.857142857142858
95,12,3,27,19,19,28,24,18.857142857142858
96,10,3,25,17,17,28,24,17.714285714285715
97,11,1,22,20,14,25,21,16.285714285714285
98,9,2,20,22,12,23,21,15.571428571428571
99,8,1,19,19,9,26,18,14.285714285714286
100,10,1,21,19,7,28,16,14.571428571428571
