Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,N steps
1000,1,-1000.0,-2.1165284549593926,1.692213189080358,-0.7995230043400595,2.7635088354349135,2
2000,2,-1000.0,-7.434995897769928,2.590612967789783,-0.3484350231540569,5.095296741485596,2
3000,3,-1000.0,-14.789178089141846,2.9287908750776794,-0.1980360813443707,4.432968783378601,2
4000,4,-1000.0,-24.687155797958376,3.9431170626840446,-0.15972342439748122,4.229789594590664,2
4934,5,-933.0,-33.35028178890972,3.5614553203102557,-0.10678936216648639,5.193437217900279,2
5934,6,-1000.0,-41.589019485473635,1.8920524278733828,-0.045494037880220904,7.975643654346466,2
6578,7,-643.0,-46.080964550468494,3.7650843679373156,-0.08170584979430594,8.761295654388688,2
7550,8,-971.0,-45.34746529928451,8.309719210196745,-0.18324550568271464,11.872473176369452,2
8163,9,-612.0,-49.849555791882864,10.494830622182512,-0.2105300730461356,15.015488971115909,2
8625,10,-461.0,-56.96733103995715,5.970102420041417,-0.10479870324017741,15.77142208375972,2
8970,11,-344.0,-57.80623116424118,8.636001479598464,-0.14939568461160424,17.900683446552442,2
9637,12,-666.0,-60.81863198573443,7.047823374349747,-0.11588263570286945,17.10309090213976,2
9984,13,-346.0,-57.53653805537595,8.429989390842445,-0.1465154087430324,17.094464928341186,2
10529,14,-544.0,-63.62939067455607,5.118497149210748,-0.08044234110916164,18.979091876581176,2
10943,15,-413.0,-63.146550938703015,6.364863188549121,-0.10079510430787514,15.660253923872244,2
11540,16,-596.0,-69.3704751875732,2.3370145559450948,-0.03368889357649578,18.328643705976667,2
12219,17,-678.0,-67.29907251843998,6.076769752161121,-0.09029499998675439,26.59755960760833,3
12892,18,-672.0,-68.88313577433752,9.824534515131552,-0.1426261218321552,30.309508304893527,3
13383,19,-490.0,-73.51658544909444,2.5856113490118062,-0.03517044940562668,36.689150017779134,3
13857,20,-473.0,-73.87442774712285,3.717809204097019,-0.05032606434290538,31.44089039820659,3
14857,21,-1000.0,-77.31938677978516,1.4251232576622834,-0.018431642011352268,32.302538917064666,3
15390,22,-532.0,-78.77376394647595,5.663393341414757,-0.071894410749026,33.74061645061393,3
15547,23,-156.0,-76.33443047590316,2.7777323878221014,-0.036388984243472686,31.30179384255865,3
16257,24,-709.0,-79.67560461339816,2.7253198914766803,-0.03420519875186982,47.168579304721995,4
16759,25,-501.0,-81.62482918971088,3.678091757994624,-0.045060942785510434,41.34738916467386,4
17625,26,-865.0,-83.92029864903685,3.556097305718094,-0.0423746979332146,64.18959037164618,5
18057,27,-431.0,-82.23662611290261,3.89712134106717,-0.04738911997334149,66.21433709782583,6
18392,28,-334.0,-83.90246616192718,2.3074826556508805,-0.02750196461683933,81.471524011555,6
18940,29,-547.0,-86.08068339494022,2.1462370465677143,-0.024932853247931683,74.19668369963222,6
19527,30,-586.0,-86.12367939989652,2.9401924888069733,-0.03413918807573038,78.7233449424755,6
19981,31,-453.0,-87.02606759092356,1.4995971412368634,-0.017231585693218945,84.48172150598224,6
20598,32,-616.0,-87.50551231792332,2.2002577459027344,-0.025144218776856034,75.98534501062606,7
21340,33,-741.0,-89.21893525444915,2.296886709826716,-0.02574438602384212,94.32544224474309,7
21755,34,-414.0,-89.50329198262777,2.148486788150628,-0.024004556039878854,98.04556414233633,8
22569,35,-813.0,-91.38977116390294,1.10176488478355,-0.012055669586999954,108.32611733089207,8
22911,36,-341.0,-89.9806291680587,2.321405591589257,-0.025798948207547197,101.99644519728527,9
23187,37,-275.0,-89.85668585956961,2.461653042973161,-0.027395324225737608,131.72303091551083,9
23466,38,-278.0,-90.05996818952663,2.672410419799536,-0.02967367714560574,137.59681317648153,9
23829,39,-362.0,-90.67999816137898,1.9854884481445079,-0.02189555015882363,117.31096797590413,9
24016,40,-186.0,-90.39636095832375,1.850926901076828,-0.020475679346541143,115.85169741591031,9
24319,41,-302.0,-90.95792456900719,3.5547682062907007,-0.03908145687288411,114.28777872807909,9
24564,42,-244.0,-91.22906718351403,1.772518715242799,-0.019429319732900987,133.85776368014666,9
25029,43,-464.0,-91.60307054417108,1.6238878398469876,-0.017727438940640616,152.05116271113837,9
25280,44,-250.0,-89.8834799352395,1.447298858507219,-0.016101945091022165,139.72823733756266,9
25876,45,-595.0,-88.89231488528668,2.077622293375784,-0.02337234997262591,149.82980072658333,9
