Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-640.0
3200,8,-470.0
3600,9,-670.0
4000,10,-639.0
4400,11,-1000.0
4800,12,-312.0
5200,13,-424.0
5600,14,-601.0
6000,15,-297.0
6400,16,-380.0
6800,17,-329.0
7200,18,-318.0
7600,19,-351.0
8000,20,-469.0
8400,21,-510.0
8800,22,-305.0
9200,23,-233.0
9600,24,-400.0
10000,25,-327.0
10400,26,-1000.0
10800,27,-729.0
11200,28,-664.0
11600,29,-134.0
12000,30,-109.0
12400,31,-603.0
12800,32,-389.0
13200,33,-241.0
13600,34,-123.0
14000,35,-200.0
14400,36,-302.0
14800,37,-195.0
15200,38,-439.0
15600,39,-112.0
16000,40,-398.0
16400,41,-252.0
16800,42,-119.0
17200,43,-176.0
17600,44,-343.0
18000,45,-146.0
18400,46,-525.0
18800,47,-175.0
19200,48,-138.0
19600,49,-187.0
20000,50,-401.0
20400,51,-136.0
20800,52,-214.0
21200,53,-271.0
21600,54,-762.0
22000,55,-660.0
22400,56,-467.0
22800,57,-249.0
23200,58,-439.0
23600,59,-327.0
24000,60,-741.0
24400,61,-368.0
24800,62,-230.0
25200,63,-859.0
25600,64,-562.0
26000,65,-685.0
26400,66,-294.0
26800,67,-433.0
27200,68,-249.0
27600,69,-250.0
28000,70,-186.0
28400,71,-169.0
28800,72,-301.0
29200,73,-180.0
29600,74,-156.0
30000,75,-176.0
30400,76,-196.0
30800,77,-119.0
31200,78,-178.0
31600,79,-135.0
32000,80,-242.0
32400,81,-190.0
32800,82,-100.0
33200,83,-108.0
33600,84,-186.0
34000,85,-119.0
34400,86,-1000.0
34800,87,-339.0
35200,88,-185.0
35600,89,-138.0
36000,90,-142.0
36400,91,-728.0
36800,92,-198.0
37200,93,-515.0
37600,94,-229.0
38000,95,-193.0
38400,96,-215.0
38800,97,-924.0
39200,98,-171.0
39600,99,-124.0
40000,100,-157.0
