Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-815.0
3200,8,-695.0
3600,9,-209.0
4000,10,-709.0
4400,11,-268.0
4800,12,-1000.0
5200,13,-411.0
5600,14,-421.0
6000,15,-617.0
6400,16,-475.0
6800,17,-1000.0
7200,18,-526.0
7600,19,-165.0
8000,20,-333.0
8400,21,-206.0
8800,22,-323.0
9200,23,-281.0
9600,24,-236.0
10000,25,-613.0
10400,26,-348.0
10800,27,-526.0
11200,28,-418.0
11600,29,-466.0
12000,30,-257.0
12400,31,-684.0
12800,32,-523.0
13200,33,-160.0
13600,34,-491.0
14000,35,-306.0
14400,36,-494.0
14800,37,-179.0
15200,38,-563.0
15600,39,-372.0
16000,40,-479.0
16400,41,-1000.0
16800,42,-334.0
17200,43,-249.0
17600,44,-184.0
18000,45,-370.0
18400,46,-303.0
18800,47,-472.0
19200,48,-193.0
19600,49,-242.0
20000,50,-228.0
20400,51,-700.0
20800,52,-653.0
21200,53,-146.0
21600,54,-269.0
22000,55,-223.0
22400,56,-146.0
22800,57,-148.0
23200,58,-195.0
23600,59,-211.0
24000,60,-157.0
24400,61,-159.0
24800,62,-124.0
25200,63,-166.0
25600,64,-169.0
26000,65,-340.0
26400,66,-160.0
26800,67,-135.0
27200,68,-159.0
27600,69,-537.0
28000,70,-395.0
28400,71,-674.0
28800,72,-197.0
29200,73,-190.0
29600,74,-186.0
30000,75,-188.0
30400,76,-173.0
30800,77,-405.0
31200,78,-262.0
31600,79,-215.0
32000,80,-239.0
32400,81,-254.0
32800,82,-510.0
33200,83,-432.0
33600,84,-378.0
34000,85,-425.0
34400,86,-362.0
34800,87,-403.0
35200,88,-548.0
35600,89,-233.0
36000,90,-230.0
36400,91,-168.0
36800,92,-240.0
37200,93,-231.0
37600,94,-314.0
38000,95,-211.0
38400,96,-285.0
38800,97,-369.0
39200,98,-348.0
39600,99,-216.0
40000,100,-453.0
