Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-138.0
2800,7,-233.0
3200,8,-189.0
3600,9,-129.0
4000,10,-135.0
4400,11,-129.0
4800,12,-119.0
5200,13,-211.0
5600,14,-198.0
6000,15,-185.0
6400,16,-192.0
6800,17,-1000.0
7200,18,-186.0
7600,19,-176.0
8000,20,-248.0
8400,21,-162.0
8800,22,-118.0
9200,23,-317.0
9600,24,-153.0
10000,25,-186.0
10400,26,-167.0
10800,27,-178.0
11200,28,-418.0
11600,29,-195.0
12000,30,-359.0
12400,31,-211.0
12800,32,-916.0
13200,33,-338.0
13600,34,-250.0
14000,35,-319.0
14400,36,-330.0
14800,37,-674.0
15200,38,-1000.0
15600,39,-917.0
16000,40,-1000.0
16400,41,-1000.0
16800,42,-1000.0
17200,43,-565.0
17600,44,-957.0
18000,45,-177.0
18400,46,-570.0
18800,47,-280.0
19200,48,-207.0
19600,49,-332.0
20000,50,-298.0
20400,51,-178.0
20800,52,-177.0
21200,53,-306.0
21600,54,-143.0
22000,55,-181.0
22400,56,-176.0
22800,57,-169.0
23200,58,-142.0
23600,59,-628.0
24000,60,-169.0
24400,61,-349.0
24800,62,-295.0
25200,63,-159.0
25600,64,-187.0
26000,65,-161.0
26400,66,-315.0
26800,67,-479.0
27200,68,-190.0
27600,69,-349.0
28000,70,-247.0
28400,71,-177.0
28800,72,-364.0
29200,73,-452.0
29600,74,-471.0
30000,75,-422.0
30400,76,-1000.0
30800,77,-839.0
31200,78,-1000.0
31600,79,-844.0
32000,80,-260.0
32400,81,-308.0
32800,82,-384.0
33200,83,-135.0
33600,84,-360.0
34000,85,-453.0
34400,86,-327.0
34800,87,-154.0
35200,88,-191.0
35600,89,-518.0
36000,90,-141.0
36400,91,-182.0
36800,92,-256.0
37200,93,-149.0
37600,94,-159.0
38000,95,-141.0
38400,96,-203.0
38800,97,-149.0
39200,98,-200.0
39600,99,-163.0
40000,100,-200.0
