Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,N steps
1000,1,-1000.0,-1.086314316239208,0.786238340392011,-0.7237668956752294,19.254067962646484,5
2000,2,-1000.0,-4.80055619096756,1.6980296549007625,-0.3537151920220565,13.552050726890563,5
3000,3,-1000.0,-12.51126553106308,2.9635887624754385,-0.23687362042771887,11.129212260246277,5
4000,4,-1000.0,-25.183891731262207,4.701950721065467,-0.18670469088892508,7.527469427585602,5
5000,5,-1000.0,-43.402345035552976,8.38360898196302,-0.19316027682595485,4.027325676262379,5
6000,6,-1000.0,-63.379989177703855,5.397154349174552,-0.08515549496296208,3.6445711106061935,5
7000,7,-1000.0,-76.21273731994629,4.051144992921191,-0.05315574712812384,3.474280601978302,5
8000,8,-1000.0,-84.18213214874268,3.6167698530380594,-0.04296362851261042,3.215293539404869,5
9000,9,-1000.0,-89.25861487579346,6.5793426640388395,-0.07371101011587766,2.8890224883556366,5
10000,10,-1000.0,-91.68383204650878,2.7152804967064967,-0.02961569598584303,2.6089557312130927,5
11000,11,-1000.0,-93.77448922729492,3.1112508601509314,-0.03317800913433651,1.8820173326134682,5
12000,12,-1000.0,-94.94247973632812,2.7135350192588454,-0.028580831539209917,1.2501298367977143,5
13000,13,-1000.0,-95.91516165924072,1.5884130535688583,-0.01656060445596743,0.6201163681447506,5
14000,14,-1000.0,-96.80051089477539,1.1468947287232514,-0.011848023508573783,0.2216963759288192,5
15000,15,-1000.0,-97.46054023742676,1.0152647113085267,-0.010417187395382867,0.13504601557552814,5
16000,16,-1000.0,-97.91058025360107,1.567266378979537,-0.016007119709842536,0.21166637178510428,5
17000,17,-1000.0,-98.32719424438477,1.7122620744725252,-0.017413921831399237,0.35932118841260674,5
18000,18,-1000.0,-98.56239838409424,1.4528361522313136,-0.014740267851129816,0.49289402408897875,5
19000,19,-1000.0,-98.78378931427002,1.4706408749967623,-0.0148874717724998,0.48006533285975456,5
20000,20,-1000.0,-98.85853101348877,1.4326885962880591,-0.014492311200664874,0.39267894172668455,5
21000,21,-1000.0,-98.94522064971923,1.176434235592367,-0.011889753015530875,0.316083681806922,5
22000,22,-1000.0,-98.9660223236084,1.1005219466510898,-0.011120199850535568,0.22976147327572108,5
23000,23,-1000.0,-99.12908654785156,0.7571158623858185,-0.0076376761730810845,0.15546272211521864,5
24000,24,-1000.0,-99.05322542572021,0.4855073270868982,-0.004901479229982057,0.09229236449860036,5
25000,25,-1000.0,-99.23559629058838,0.586709035185761,-0.0059122840706042614,0.040801937513053416,5
26000,26,-1000.0,-99.37685536193848,0.34105292285277056,-0.0034319150229762097,0.012511815391015261,5
27000,27,-1000.0,-99.48770417785644,0.08999561013844172,-0.0009045902795942955,0.001343664444197202,5
28000,28,-1000.0,-99.5777205581665,0.171639962019891,-0.0017236783595546423,0.0023373701235395858,5
29000,29,-1000.0,-99.64582866668701,0.11604313048813497,-0.0011645558277837856,0.0015829672137624585,5
30000,30,-1000.0,-99.70694943237305,0.032003265750076546,-0.00032097327149481177,0.00021156680220155976,5
31000,31,-1000.0,-99.7812882156372,0.05077293017720826,-0.0005088421996264766,0.00018453056205635222,5
32000,32,-1000.0,-99.85004850006104,0.02530707107788499,-0.0002534507640010763,4.4207147173437986e-05,5
33000,33,-1000.0,-99.9022301864624,0.011624599851948744,-0.00011635976324304295,1.2919379218260475e-05,5
34000,34,-1000.0,-99.93236785888672,0.008875832694175448,-8.881839672516219e-05,5.507309709457786e-06,5
35000,35,-1000.0,-99.95467283630371,0.005058450072666352,-5.0607439643673306e-05,3.953797716746976e-06,5
36000,36,-1000.0,-99.9624694519043,0.004287222377834527,-4.288831999991028e-05,3.931731185673471e-06,5
