Epoch time step,Epoch number,Episode reward,N steps
400,1,30.0,5
800,2,11.0,5
1200,3,8.0,5
1600,4,11.0,5
2000,5,12.0,5
2400,6,12.0,5
2800,7,61.0,5
3200,8,25.0,5
3600,9,132.0,5
4000,10,37.0,5
4400,11,12.0,5
4800,12,8.0,5
5200,13,8.0,5
5600,14,58.0,5
6000,15,23.0,5
6400,16,249.0,5
6800,17,123.0,5
7200,18,102.0,5
7600,19,12.0,5
8000,20,28.0,5
8400,21,15.0,5
8800,22,43.0,4
9200,23,47.0,4
9600,24,102.0,4
10000,25,113.0,4
10400,26,29.0,4
10800,27,138.0,4
11200,28,116.0,5
11600,29,20.0,4
12000,30,94.0,4
12400,31,38.0,5
12800,32,29.0,5
13200,33,57.0,5
13600,34,23.0,5
14000,35,85.0,5
14400,36,128.0,5
14800,37,99.0,5
15200,38,109.0,4
15600,39,126.0,4
16000,40,20.0,4
16400,41,19.0,3
16800,42,110.0,3
17200,43,101.0,2
17600,44,92.0,2
18000,45,108.0,2
18400,46,65.0,2
18800,47,75.0,2
19200,48,143.0,2
19600,49,27.0,2
20000,50,117.0,3
20400,51,87.0,3
20800,52,100.0,3
21200,53,24.0,3
21600,54,25.0,3
22000,55,150.0,4
22400,56,14.0,4
22800,57,103.0,4
23200,58,107.0,3
23600,59,27.0,3
24000,60,137.0,3
24400,61,192.0,4
24800,62,103.0,5
25200,63,234.0,5
25600,64,114.0,4
26000,65,119.0,5
26400,66,146.0,5
26800,67,268.0,5
27200,68,147.0,6
27600,69,138.0,6
28000,70,150.0,6
28400,71,217.0,6
28800,72,118.0,6
29200,73,111.0,6
29600,74,1000.0,5
30000,75,154.0,5
30400,76,118.0,5
30800,77,119.0,6
31200,78,188.0,6
31600,79,160.0,7
32000,80,114.0,8
32400,81,443.0,8
32800,82,18.0,9
33200,83,295.0,10
33600,84,123.0,10
34000,85,830.0,11
34400,86,85.0,10
34800,87,33.0,10
35200,88,1000.0,9
35600,89,128.0,9
36000,90,104.0,9
36400,91,201.0,10
36800,92,88.0,11
37200,93,290.0,11
37600,94,145.0,10
38000,95,146.0,11
38400,96,1000.0,11
38800,97,19.0,12
39200,98,105.0,13
39600,99,258.0,13
40000,100,197.0,12
