Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-872.0,-981.7142857142857
2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-238.0,-891.1428571428571
3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-142.0,-877.4285714285714
4,-1000.0,-1000.0,-1000.0,-795.0,-887.0,-1000.0,-336.0,-859.7142857142857
5,-1000.0,-1000.0,-1000.0,-1000.0,-925.0,-1000.0,-146.0,-867.2857142857143
6,-1000.0,-606.0,-1000.0,-783.0,-1000.0,-138.0,-290.0,-688.1428571428571
7,-640.0,-472.0,-815.0,-1000.0,-1000.0,-233.0,-294.0,-636.2857142857143
8,-470.0,-471.0,-695.0,-1000.0,-1000.0,-189.0,-174.0,-571.2857142857143
9,-670.0,-614.0,-209.0,-1000.0,-1000.0,-129.0,-110.0,-533.1428571428571
10,-639.0,-846.0,-709.0,-1000.0,-1000.0,-135.0,-1000.0,-761.2857142857143
11,-1000.0,-483.0,-268.0,-1000.0,-1000.0,-129.0,-183.0,-580.4285714285714
12,-312.0,-295.0,-1000.0,-838.0,-1000.0,-119.0,-165.0,-532.7142857142857
13,-424.0,-298.0,-411.0,-1000.0,-1000.0,-211.0,-225.0,-509.85714285714283
14,-601.0,-478.0,-421.0,-469.0,-1000.0,-198.0,-465.0,-518.8571428571429
15,-297.0,-464.0,-617.0,-514.0,-1000.0,-185.0,-678.0,-536.4285714285714
16,-380.0,-470.0,-475.0,-589.0,-1000.0,-192.0,-244.0,-478.57142857142856
17,-329.0,-305.0,-1000.0,-596.0,-1000.0,-1000.0,-396.0,-660.8571428571429
18,-318.0,-376.0,-526.0,-230.0,-1000.0,-186.0,-804.0,-491.42857142857144
19,-351.0,-309.0,-165.0,-478.0,-1000.0,-176.0,-488.0,-423.85714285714283
20,-469.0,-333.0,-333.0,-1000.0,-1000.0,-248.0,-289.0,-524.5714285714286
21,-510.0,-315.0,-206.0,-311.0,-1000.0,-162.0,-277.0,-397.2857142857143
22,-305.0,-289.0,-323.0,-484.0,-1000.0,-118.0,-308.0,-403.85714285714283
23,-233.0,-350.0,-281.0,-739.0,-1000.0,-317.0,-1000.0,-560.0
24,-400.0,-478.0,-236.0,-1000.0,-1000.0,-153.0,-942.0,-601.2857142857143
25,-327.0,-233.0,-613.0,-1000.0,-1000.0,-186.0,-157.0,-502.2857142857143
26,-1000.0,-518.0,-348.0,-557.0,-1000.0,-167.0,-242.0,-547.4285714285714
27,-729.0,-249.0,-526.0,-1000.0,-1000.0,-178.0,-186.0,-552.5714285714286
28,-664.0,-797.0,-418.0,-667.0,-442.0,-418.0,-132.0,-505.42857142857144
29,-134.0,-270.0,-466.0,-726.0,-1000.0,-195.0,-133.0,-417.7142857142857
30,-109.0,-848.0,-257.0,-413.0,-271.0,-359.0,-398.0,-379.2857142857143
31,-603.0,-370.0,-684.0,-1000.0,-255.0,-211.0,-671.0,-542.0
32,-389.0,-319.0,-523.0,-297.0,-410.0,-916.0,-139.0,-427.57142857142856
33,-241.0,-272.0,-160.0,-838.0,-189.0,-338.0,-177.0,-316.42857142857144
34,-123.0,-699.0,-491.0,-461.0,-336.0,-250.0,-171.0,-361.57142857142856
35,-200.0,-494.0,-306.0,-453.0,-237.0,-319.0,-228.0,-319.57142857142856
36,-302.0,-248.0,-494.0,-1000.0,-391.0,-330.0,-166.0,-418.7142857142857
37,-195.0,-354.0,-179.0,-827.0,-817.0,-674.0,-148.0,-456.2857142857143
38,-439.0,-263.0,-563.0,-1000.0,-266.0,-1000.0,-146.0,-525.2857142857143
39,-112.0,-528.0,-372.0,-393.0,-191.0,-917.0,-200.0,-387.57142857142856
40,-398.0,-219.0,-479.0,-1000.0,-260.0,-1000.0,-734.0,-584.2857142857143
41,-252.0,-264.0,-1000.0,-1000.0,-461.0,-1000.0,-431.0,-629.7142857142857
42,-119.0,-212.0,-334.0,-1000.0,-305.0,-1000.0,-280.0,-464.2857142857143
43,-176.0,-147.0,-249.0,-1000.0,-397.0,-565.0,-394.0,-418.2857142857143
44,-343.0,-278.0,-184.0,-1000.0,-910.0,-957.0,-170.0,-548.8571428571429
45,-146.0,-415.0,-370.0,-1000.0,-899.0,-177.0,-171.0,-454.0
46,-525.0,-165.0,-303.0,-1000.0,-813.0,-570.0,-106.0,-497.42857142857144
47,-175.0,-354.0,-472.0,-1000.0,-1000.0,-280.0,-262.0,-506.14285714285717
48,-138.0,-331.0,-193.0,-1000.0,-1000.0,-207.0,-172.0,-434.42857142857144
49,-187.0,-667.0,-242.0,-1000.0,-1000.0,-332.0,-154.0,-511.7142857142857
50,-401.0,-381.0,-228.0,-1000.0,-1000.0,-298.0,-308.0,-516.5714285714286
51,-136.0,-255.0,-700.0,-1000.0,-963.0,-178.0,-335.0,-509.57142857142856
52,-214.0,-414.0,-653.0,-1000.0,-1000.0,-177.0,-160.0,-516.8571428571429
53,-271.0,-659.0,-146.0,-1000.0,-1000.0,-306.0,-297.0,-525.5714285714286
54,-762.0,-217.0,-269.0,-1000.0,-573.0,-143.0,-265.0,-461.2857142857143
55,-660.0,-562.0,-223.0,-812.0,-1000.0,-181.0,-287.0,-532.1428571428571
56,-467.0,-406.0,-146.0,-1000.0,-604.0,-176.0,-139.0,-419.7142857142857
57,-249.0,-413.0,-148.0,-619.0,-897.0,-169.0,-180.0,-382.14285714285717
58,-439.0,-698.0,-195.0,-1000.0,-1000.0,-142.0,-339.0,-544.7142857142857
59,-327.0,-167.0,-211.0,-368.0,-1000.0,-628.0,-576.0,-468.14285714285717
60,-741.0,-185.0,-157.0,-264.0,-1000.0,-169.0,-812.0,-475.42857142857144
61,-368.0,-198.0,-159.0,-1000.0,-216.0,-349.0,-320.0,-372.85714285714283
62,-230.0,-117.0,-124.0,-1000.0,-585.0,-295.0,-498.0,-407.0
63,-859.0,-394.0,-166.0,-296.0,-1000.0,-159.0,-537.0,-487.2857142857143
64,-562.0,-174.0,-169.0,-365.0,-357.0,-187.0,-227.0,-291.57142857142856
65,-685.0,-178.0,-340.0,-387.0,-1000.0,-161.0,-352.0,-443.2857142857143
66,-294.0,-241.0,-160.0,-422.0,-274.0,-315.0,-305.0,-287.2857142857143
67,-433.0,-475.0,-135.0,-351.0,-220.0,-479.0,-298.0,-341.57142857142856
68,-249.0,-173.0,-159.0,-334.0,-964.0,-190.0,-183.0,-321.7142857142857
69,-250.0,-414.0,-537.0,-460.0,-1000.0,-349.0,-491.0,-500.14285714285717
70,-186.0,-243.0,-395.0,-437.0,-279.0,-247.0,-245.0,-290.2857142857143
71,-169.0,-237.0,-674.0,-1000.0,-597.0,-177.0,-321.0,-453.57142857142856
72,-301.0,-148.0,-197.0,-1000.0,-576.0,-364.0,-256.0,-406.0
73,-180.0,-177.0,-190.0,-1000.0,-958.0,-452.0,-132.0,-441.2857142857143
74,-156.0,-187.0,-186.0,-331.0,-233.0,-471.0,-359.0,-274.7142857142857
75,-176.0,-183.0,-188.0,-284.0,-307.0,-422.0,-591.0,-307.2857142857143
76,-196.0,-226.0,-173.0,-791.0,-120.0,-1000.0,-231.0,-391.0
77,-119.0,-182.0,-405.0,-263.0,-368.0,-401.0,-308.0,-292.2857142857143
78,-178.0,-152.0,-262.0,-264.0,-191.0,-1000.0,-250.0,-328.14285714285717
79,-135.0,-324.0,-215.0,-1000.0,-142.0,-1000.0,-223.0,-434.14285714285717
80,-242.0,-380.0,-239.0,-630.0,-371.0,-387.0,-165.0,-344.85714285714283
81,-190.0,-494.0,-254.0,-295.0,-242.0,-376.0,-163.0,-287.7142857142857
82,-100.0,-497.0,-510.0,-858.0,-187.0,-225.0,-136.0,-359.0
83,-108.0,-500.0,-432.0,-981.0,-248.0,-363.0,-261.0,-413.2857142857143
84,-186.0,-257.0,-378.0,-410.0,-382.0,-202.0,-202.0,-288.14285714285717
85,-119.0,-301.0,-425.0,-1000.0,-176.0,-261.0,-181.0,-351.85714285714283
86,-1000.0,-1000.0,-362.0,-295.0,-156.0,-462.0,-126.0,-485.85714285714283
87,-339.0,-234.0,-403.0,-589.0,-314.0,-164.0,-113.0,-308.0
88,-185.0,-549.0,-548.0,-943.0,-414.0,-166.0,-155.0,-422.85714285714283
89,-138.0,-185.0,-359.0,-1000.0,-168.0,-373.0,-116.0,-334.14285714285717
90,-142.0,-166.0,-202.0,-1000.0,-199.0,-306.0,-115.0,-304.2857142857143
91,-728.0,-1000.0,-173.0,-328.0,-844.0,-622.0,-103.0,-542.5714285714286
92,-198.0,-307.0,-233.0,-453.0,-142.0,-180.0,-136.0,-235.57142857142858
93,-515.0,-274.0,-185.0,-607.0,-353.0,-409.0,-166.0,-358.42857142857144
94,-229.0,-613.0,-377.0,-524.0,-337.0,-262.0,-115.0,-351.0
95,-193.0,-144.0,-337.0,-380.0,-154.0,-394.0,-114.0,-245.14285714285714
96,-215.0,-1000.0,-786.0,-438.0,-233.0,-149.0,-132.0,-421.85714285714283
97,-924.0,-529.0,-225.0,-1000.0,-198.0,-853.0,-117.0,-549.4285714285714
98,-171.0,-145.0,-316.0,-547.0,-212.0,-299.0,-140.0,-261.42857142857144
99,-124.0,-294.0,-353.0,-713.0,-147.0,-401.0,-137.0,-309.85714285714283
100,-157.0,-181.0,-222.0,-291.0,-526.0,-535.0,-251.0,-309.0
