Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,-1000.0,-1000.0,-1000.0,-555.0,-1000.0,-1000.0,-116.0,-810.1428571428571
2,-1000.0,-1000.0,-1000.0,-416.0,-1000.0,-546.0,-114.0,-725.1428571428571
3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-756.0,-221.0,-853.8571428571429
4,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-514.0,-140.0,-807.7142857142857
5,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
6,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-835.0,-1000.0,-976.4285714285714
7,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-212.0,-1000.0,-887.4285714285714
8,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-223.0,-403.0,-803.7142857142857
9,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-390.0,-1000.0,-912.8571428571429
10,-310.0,-1000.0,-1000.0,-1000.0,-1000.0,-148.0,-232.0,-670.0
11,-327.0,-1000.0,-1000.0,-434.0,-1000.0,-175.0,-210.0,-592.2857142857143
12,-800.0,-1000.0,-627.0,-420.0,-1000.0,-183.0,-1000.0,-718.5714285714286
13,-1000.0,-1000.0,-209.0,-192.0,-1000.0,-117.0,-190.0,-529.7142857142857
14,-1000.0,-1000.0,-336.0,-288.0,-1000.0,-299.0,-175.0,-585.4285714285714
15,-1000.0,-1000.0,-363.0,-866.0,-508.0,-285.0,-132.0,-593.4285714285714
16,-622.0,-1000.0,-275.0,-536.0,-1000.0,-243.0,-99.0,-539.2857142857143
17,-243.0,-216.0,-399.0,-427.0,-276.0,-472.0,-126.0,-308.42857142857144
18,-198.0,-240.0,-1000.0,-350.0,-372.0,-235.0,-120.0,-359.2857142857143
19,-119.0,-224.0,-190.0,-340.0,-287.0,-350.0,-641.0,-307.2857142857143
