Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,7
6000,2,-1000.0,7
9000,3,-1000.0,7
12000,4,-1000.0,7
15000,5,-1000.0,7
18000,6,-1000.0,7
21000,7,-1000.0,7
24000,8,-1000.0,7
27000,9,-1000.0,7
30000,10,-1000.0,7
33000,11,-1000.0,8
36000,12,-1000.0,8
39000,13,-1000.0,8
42000,14,-1000.0,8
45000,15,-1000.0,8
48000,16,-1000.0,8
51000,17,-1000.0,8
54000,18,-1000.0,8
57000,19,-1000.0,8
60000,20,-1000.0,8
63000,21,-1000.0,9
66000,22,-1000.0,9
69000,23,-1000.0,9
72000,24,-1000.0,9
75000,25,-1000.0,9
78000,26,-1000.0,9
81000,27,-1000.0,9
84000,28,-1000.0,9
87000,29,-1000.0,9
90000,30,-1000.0,9
93000,31,-1000.0,9
96000,32,-1000.0,9
99000,33,-1000.0,9
102000,34,-1000.0,9
105000,35,-1000.0,9
108000,36,-1000.0,9
111000,37,-1000.0,9
114000,38,-1000.0,9
117000,39,-1000.0,9
120000,40,-1000.0,9
123000,41,-1000.0,9
126000,42,-1000.0,9
129000,43,-1000.0,9
132000,44,-1000.0,9
135000,45,-1000.0,9
138000,46,-1000.0,8
141000,47,-1000.0,8
144000,48,-1000.0,8
147000,49,-1000.0,8
150000,50,-1000.0,8
153000,51,-1000.0,8
156000,52,-1000.0,8
159000,53,-1000.0,8
162000,54,-1000.0,8
165000,55,-1000.0,8
168000,56,-1000.0,8
171000,57,-1000.0,8
174000,58,-1000.0,8
177000,59,-1000.0,8
180000,60,-1000.0,8
183000,61,-1000.0,8
186000,62,-1000.0,8
189000,63,-1000.0,8
192000,64,-1000.0,8
195000,65,-1000.0,8
198000,66,-1000.0,8
201000,67,-1000.0,8
204000,68,-1000.0,8
207000,69,-1000.0,8
210000,70,-1000.0,8
213000,71,-1000.0,8
216000,72,-1000.0,8
219000,73,-1000.0,8
222000,74,-1000.0,8
225000,75,-1000.0,8
228000,76,-1000.0,8
231000,77,-1000.0,8
234000,78,-1000.0,8
237000,79,-1000.0,8
240000,80,-1000.0,8
243000,81,-1000.0,8
246000,82,-1000.0,8
249000,83,-1000.0,8
252000,84,-1000.0,8
255000,85,-552.0,8
258000,86,-1000.0,8
261000,87,-1000.0,8
264000,88,-1000.0,8
267000,89,-1000.0,8
270000,90,-1000.0,8
273000,91,-1000.0,7
276000,92,-1000.0,7
279000,93,-1000.0,7
282000,94,-1000.0,7
285000,95,-1000.0,7
288000,96,-1000.0,7
291000,97,-1000.0,7
294000,98,-1000.0,7
297000,99,-1000.0,7
300000,100,-1000.0,7
