Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,2
800,2,-1000.0,2
1200,3,-1000.0,2
1600,4,-1000.0,2
2000,5,-1000.0,2
2400,6,-1000.0,2
2800,7,-1000.0,2
3200,8,-1000.0,2
3600,9,-1000.0,2
4000,10,-486.0,2
4400,11,-221.0,2
4800,12,-419.0,2
5200,13,-465.0,2
5600,14,-664.0,2
6000,15,-325.0,2
6400,16,-136.0,2
6800,17,-114.0,2
7200,18,-97.0,2
7600,19,-146.0,2
8000,20,-101.0,2
8400,21,-97.0,2
8800,22,-98.0,2
9200,23,-130.0,2
9600,24,-109.0,2
10000,25,-100.0,2
10400,26,-97.0,2
10800,27,-107.0,2
11200,28,-77.0,2
11600,29,-120.0,2
12000,30,-103.0,2
12400,31,-95.0,2
12800,32,-93.0,3
13200,33,-251.0,3
13600,34,-95.0,3
14000,35,-105.0,3
14400,36,-108.0,3
14800,37,-341.0,3
15200,38,-122.0,3
15600,39,-348.0,4
16000,40,-87.0,4
16400,41,-758.0,4
16800,42,-868.0,4
17200,43,-330.0,5
17600,44,-169.0,5
18000,45,-191.0,5
18400,46,-172.0,5
18800,47,-215.0,5
19200,48,-155.0,5
19600,49,-186.0,5
20000,50,-457.0,5
20400,51,-281.0,5
20800,52,-163.0,5
21200,53,-162.0,5
21600,54,-1000.0,5
22000,55,-120.0,5
22400,56,-255.0,5
22800,57,-301.0,6
23200,58,-737.0,6
23600,59,-304.0,6
24000,60,-204.0,7
24400,61,-173.0,7
24800,62,-373.0,7
25200,63,-247.0,7
25600,64,-569.0,8
26000,65,-401.0,8
26400,66,-239.0,8
26800,67,-394.0,8
27200,68,-187.0,8
27600,69,-678.0,8
28000,70,-874.0,8
28400,71,-341.0,9
28800,72,-1000.0,9
29200,73,-1000.0,9
29600,74,-1000.0,10
30000,75,-1000.0,10
30400,76,-1000.0,10
30800,77,-1000.0,10
31200,78,-1000.0,11
31600,79,-1000.0,11
32000,80,-1000.0,11
32400,81,-1000.0,12
32800,82,-1000.0,12
33200,83,-1000.0,12
33600,84,-688.0,12
34000,85,-409.0,13
34400,86,-362.0,13
34800,87,-1000.0,13
35200,88,-1000.0,14
35600,89,-214.0,14
36000,90,-244.0,14
36400,91,-1000.0,14
36800,92,-155.0,13
37200,93,-137.0,13
37600,94,-239.0,13
38000,95,-235.0,13
38400,96,-1000.0,13
38800,97,-192.0,13
39200,98,-141.0,13
39600,99,-102.0,13
40000,100,-131.0,13
