Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,7
6000,2,-1000.0,7
9000,3,-1000.0,8
12000,4,-1000.0,9
15000,5,-1000.0,12
18000,6,-1000.0,14
21000,7,-1000.0,17
24000,8,-1000.0,19
27000,9,-1000.0,22
30000,10,-1000.0,24
33000,11,-231.0,27
36000,12,-297.0,29
39000,13,-284.0,30
42000,14,-816.0,30
45000,15,-254.0,30
48000,16,-1000.0,30
51000,17,-184.0,30
54000,18,-383.0,30
57000,19,-1000.0,27
60000,20,-794.0,25
63000,21,-1000.0,22
66000,22,-1000.0,21
69000,23,-1000.0,18
72000,24,-382.0,16
75000,25,-1000.0,13
78000,26,-1000.0,13
81000,27,-1000.0,13
84000,28,-1000.0,15
87000,29,-1000.0,15
90000,30,-1000.0,16
93000,31,-1000.0,18
96000,32,-1000.0,19
99000,33,-223.0,22
102000,34,-1000.0,24
105000,35,-1000.0,27
108000,36,-1000.0,27
111000,37,-1000.0,24
114000,38,-1000.0,22
117000,39,-1000.0,20
120000,40,-192.0,20
123000,41,-1000.0,17
126000,42,-1000.0,15
129000,43,-1000.0,17
132000,44,-1000.0,19
135000,45,-1000.0,20
138000,46,-1000.0,22
141000,47,-1000.0,24
144000,48,-1000.0,23
147000,49,-1000.0,20
150000,50,-555.0,19
153000,51,-889.0,16
156000,52,-1000.0,14
159000,53,-1000.0,11
162000,54,-1000.0,9
165000,55,-1000.0,8
168000,56,-1000.0,10
171000,57,-1000.0,11
174000,58,-1000.0,13
177000,59,-1000.0,16
180000,60,-1000.0,18
183000,61,-1000.0,15
186000,62,-1000.0,13
189000,63,-1000.0,10
192000,64,-1000.0,10
195000,65,-1000.0,7
198000,66,-1000.0,5
201000,67,-836.0,8
204000,68,-1000.0,10
207000,69,-1000.0,13
210000,70,-1000.0,11
213000,71,-1000.0,10
216000,72,-1000.0,10
219000,73,-1000.0,11
222000,74,-1000.0,9
225000,75,-1000.0,6
228000,76,-759.0,4
231000,77,-1000.0,7
234000,78,-1000.0,9
237000,79,-1000.0,12
240000,80,-1000.0,12
243000,81,-533.0,9
246000,82,-1000.0,11
249000,83,-1000.0,10
252000,84,-1000.0,8
255000,85,-535.0,5
258000,86,-1000.0,5
261000,87,-1000.0,6
264000,88,-1000.0,6
267000,89,-1000.0,9
270000,90,-1000.0,11
273000,91,-1000.0,8
276000,92,-1000.0,10
279000,93,-1000.0,7
282000,94,-1000.0,7
285000,95,-1000.0,8
288000,96,-1000.0,6
291000,97,-1000.0,9
294000,98,-1000.0,9
297000,99,-1000.0,10
300000,100,-1000.0,8
