Epoch time step,Epoch number,Episode reward
400,1,-247.0
800,2,-157.0
1200,3,-312.0
1600,4,-167.0
2000,5,-1000.0
2400,6,-403.0
2800,7,-202.0
3200,8,-299.0
3600,9,-590.0
4000,10,-428.0
4400,11,-679.0
4800,12,-411.0
5200,13,-447.0
5600,14,-1000.0
6000,15,-627.0
6400,16,-268.0
6800,17,-266.0
7200,18,-1000.0
7600,19,-346.0
8000,20,-201.0
8400,21,-259.0
8800,22,-390.0
9200,23,-255.0
9600,24,-1000.0
10000,25,-837.0
10400,26,-1000.0
10800,27,-737.0
11200,28,-1000.0
11600,29,-1000.0
12000,30,-405.0
12400,31,-430.0
12800,32,-673.0
13200,33,-703.0
13600,34,-315.0
14000,35,-239.0
14400,36,-478.0
14800,37,-366.0
15200,38,-301.0
15600,39,-121.0
16000,40,-176.0
16400,41,-123.0
16800,42,-122.0
17200,43,-138.0
17600,44,-114.0
18000,45,-115.0
18400,46,-108.0
18800,47,-127.0
19200,48,-169.0
19600,49,-116.0
20000,50,-103.0
20400,51,-94.0
20800,52,-404.0
21200,53,-231.0
21600,54,-129.0
22000,55,-158.0
22400,56,-1000.0
22800,57,-188.0
23200,58,-207.0
23600,59,-131.0
24000,60,-164.0
24400,61,-185.0
24800,62,-136.0
25200,63,-140.0
25600,64,-169.0
26000,65,-141.0
26400,66,-297.0
26800,67,-294.0
27200,68,-366.0
27600,69,-641.0
28000,70,-1000.0
28400,71,-544.0
28800,72,-374.0
29200,73,-999.0
29600,74,-466.0
30000,75,-872.0
30400,76,-290.0
30800,77,-1000.0
31200,78,-375.0
31600,79,-1000.0
32000,80,-278.0
32400,81,-168.0
32800,82,-406.0
33200,83,-606.0
33600,84,-1000.0
34000,85,-521.0
34400,86,-1000.0
34800,87,-755.0
35200,88,-1000.0
35600,89,-515.0
36000,90,-678.0
36400,91,-791.0
36800,92,-456.0
37200,93,-524.0
37600,94,-213.0
38000,95,-562.0
38400,96,-1000.0
38800,97,-754.0
39200,98,-1000.0
39600,99,-284.0
40000,100,-378.0
