Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-1000.0
6000,15,-1000.0
6400,16,-1000.0
6800,17,-1000.0
7200,18,-1000.0
7600,19,-1000.0
8000,20,-1000.0
8400,21,-1000.0
8800,22,-1000.0
9200,23,-1000.0
9600,24,-1000.0
10000,25,-1000.0
10400,26,-324.0
10800,27,-272.0
11200,28,-428.0
11600,29,-295.0
12000,30,-130.0
12400,31,-121.0
12800,32,-216.0
13200,33,-199.0
13600,34,-300.0
14000,35,-209.0
14400,36,-124.0
14800,37,-94.0
15200,38,-122.0
15600,39,-1000.0
16000,40,-146.0
16400,41,-99.0
16800,42,-110.0
17200,43,-144.0
17600,44,-119.0
18000,45,-228.0
18400,46,-125.0
18800,47,-146.0
19200,48,-265.0
19600,49,-102.0
20000,50,-168.0
20400,51,-115.0
20800,52,-420.0
21200,53,-137.0
21600,54,-138.0
22000,55,-217.0
22400,56,-180.0
22800,57,-162.0
23200,58,-208.0
23600,59,-208.0
24000,60,-313.0
24400,61,-403.0
24800,62,-157.0
25200,63,-174.0
25600,64,-1000.0
26000,65,-1000.0
26400,66,-241.0
26800,67,-1000.0
27200,68,-193.0
27600,69,-1000.0
28000,70,-213.0
28400,71,-222.0
28800,72,-1000.0
29200,73,-225.0
29600,74,-287.0
30000,75,-1000.0
30400,76,-472.0
30800,77,-391.0
31200,78,-707.0
31600,79,-1000.0
32000,80,-775.0
32400,81,-1000.0
32800,82,-252.0
33200,83,-251.0
33600,84,-286.0
34000,85,-228.0
34400,86,-248.0
34800,87,-387.0
35200,88,-928.0
35600,89,-185.0
36000,90,-196.0
36400,91,-1000.0
36800,92,-1000.0
37200,93,-173.0
37600,94,-357.0
38000,95,-487.0
38400,96,-259.0
38800,97,-433.0
39200,98,-1000.0
39600,99,-214.0
40000,100,-228.0
