Epoch time step,Epoch number,Episode reward
400,1,-950.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-1000.0
6000,15,-1000.0
6400,16,-1000.0
6800,17,-1000.0
7200,18,-1000.0
7600,19,-1000.0
8000,20,-611.0
8400,21,-349.0
8800,22,-319.0
9200,23,-372.0
9600,24,-490.0
10000,25,-269.0
10400,26,-291.0
10800,27,-230.0
11200,28,-274.0
11600,29,-288.0
12000,30,-684.0
12400,31,-367.0
12800,32,-514.0
13200,33,-536.0
13600,34,-167.0
14000,35,-369.0
14400,36,-639.0
14800,37,-251.0
15200,38,-360.0
15600,39,-396.0
16000,40,-486.0
16400,41,-213.0
16800,42,-245.0
17200,43,-303.0
17600,44,-1000.0
18000,45,-315.0
18400,46,-504.0
18800,47,-272.0
19200,48,-130.0
19600,49,-168.0
20000,50,-219.0
20400,51,-418.0
20800,52,-327.0
21200,53,-289.0
21600,54,-186.0
22000,55,-287.0
22400,56,-1000.0
22800,57,-215.0
23200,58,-577.0
23600,59,-251.0
24000,60,-1000.0
24400,61,-1000.0
24800,62,-373.0
25200,63,-410.0
25600,64,-224.0
26000,65,-245.0
26400,66,-145.0
26800,67,-126.0
27200,68,-213.0
27600,69,-195.0
28000,70,-228.0
28400,71,-559.0
28800,72,-217.0
29200,73,-233.0
29600,74,-362.0
30000,75,-502.0
30400,76,-352.0
30800,77,-465.0
31200,78,-186.0
31600,79,-1000.0
32000,80,-795.0
32400,81,-895.0
32800,82,-446.0
33200,83,-239.0
33600,84,-1000.0
34000,85,-692.0
34400,86,-1000.0
34800,87,-1000.0
35200,88,-1000.0
35600,89,-1000.0
36000,90,-295.0
36400,91,-939.0
36800,92,-303.0
37200,93,-1000.0
37600,94,-1000.0
38000,95,-1000.0
38400,96,-342.0
38800,97,-467.0
39200,98,-1000.0
39600,99,-459.0
40000,100,-453.0
