Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,5
800,2,-1000.0,5
1200,3,-1000.0,5
1600,4,-1000.0,5
2000,5,-1000.0,5
2400,6,-1000.0,5
2800,7,-1000.0,5
3200,8,-355.0,5
3600,9,-1000.0,5
4000,10,-186.0,5
4400,11,-381.0,5
4800,12,-483.0,5
5200,13,-468.0,5
5600,14,-423.0,5
6000,15,-1000.0,5
6400,16,-1000.0,5
6800,17,-367.0,5
7200,18,-1000.0,5
7600,19,-566.0,5
8000,20,-526.0,5
8400,21,-210.0,5
8800,22,-971.0,5
9200,23,-760.0,5
9600,24,-474.0,5
10000,25,-431.0,5
10400,26,-351.0,5
10800,27,-398.0,5
11200,28,-369.0,5
11600,29,-148.0,5
12000,30,-903.0,5
12400,31,-996.0,5
12800,32,-550.0,5
13200,33,-348.0,5
13600,34,-248.0,5
14000,35,-120.0,5
14400,36,-177.0,5
14800,37,-161.0,5
15200,38,-277.0,5
15600,39,-845.0,5
16000,40,-152.0,5
16400,41,-151.0,5
16800,42,-1000.0,5
17200,43,-498.0,5
17600,44,-356.0,5
18000,45,-755.0,5
18400,46,-275.0,5
18800,47,-364.0,5
19200,48,-1000.0,5
19600,49,-137.0,5
20000,50,-555.0,5
20400,51,-201.0,5
20800,52,-209.0,5
21200,53,-225.0,5
21600,54,-508.0,5
22000,55,-242.0,5
22400,56,-266.0,5
22800,57,-369.0,5
23200,58,-975.0,5
23600,59,-177.0,4
24000,60,-264.0,4
24400,61,-232.0,4
24800,62,-346.0,4
25200,63,-244.0,4
25600,64,-192.0,4
26000,65,-322.0,4
26400,66,-242.0,4
26800,67,-170.0,4
27200,68,-318.0,4
27600,69,-187.0,4
28000,70,-318.0,4
28400,71,-590.0,4
28800,72,-529.0,4
29200,73,-381.0,4
29600,74,-326.0,4
30000,75,-1000.0,4
30400,76,-371.0,4
30800,77,-372.0,4
31200,78,-320.0,4
31600,79,-1000.0,4
32000,80,-638.0,4
32400,81,-696.0,4
32800,82,-550.0,4
33200,83,-434.0,4
33600,84,-365.0,4
34000,85,-598.0,4
34400,86,-752.0,4
34800,87,-572.0,4
35200,88,-1000.0,4
35600,89,-581.0,4
36000,90,-327.0,4
36400,91,-1000.0,4
36800,92,-551.0,4
37200,93,-534.0,4
37600,94,-827.0,4
38000,95,-1000.0,4
38400,96,-749.0,4
38800,97,-322.0,4
39200,98,-572.0,4
39600,99,-395.0,4
40000,100,-952.0,4
