Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,5
800,2,-1000.0,5
1200,3,-1000.0,5
1600,4,-1000.0,5
2000,5,-1000.0,5
2400,6,-885.0,5
2800,7,-1000.0,5
3200,8,-518.0,5
3600,9,-449.0,5
4000,10,-356.0,5
4400,11,-430.0,5
4800,12,-593.0,5
5200,13,-319.0,5
5600,14,-910.0,5
6000,15,-496.0,5
6400,16,-1000.0,5
6800,17,-1000.0,5
7200,18,-1000.0,5
7600,19,-702.0,5
8000,20,-674.0,5
8400,21,-1000.0,5
8800,22,-669.0,5
9200,23,-609.0,5
9600,24,-547.0,5
10000,25,-474.0,5
10400,26,-1000.0,5
10800,27,-370.0,5
11200,28,-454.0,5
11600,29,-163.0,5
12000,30,-489.0,5
12400,31,-267.0,5
12800,32,-768.0,5
13200,33,-97.0,5
13600,34,-199.0,5
14000,35,-212.0,5
14400,36,-222.0,5
14800,37,-267.0,5
15200,38,-147.0,5
15600,39,-135.0,5
16000,40,-144.0,5
16400,41,-1000.0,5
16800,42,-138.0,5
17200,43,-309.0,5
17600,44,-327.0,5
18000,45,-95.0,5
18400,46,-152.0,5
18800,47,-141.0,5
19200,48,-99.0,5
19600,49,-154.0,5
20000,50,-126.0,5
20400,51,-184.0,5
20800,52,-161.0,5
21200,53,-98.0,5
21600,54,-134.0,5
22000,55,-152.0,5
22400,56,-156.0,5
22800,57,-263.0,5
23200,58,-154.0,5
23600,59,-346.0,5
24000,60,-264.0,5
24400,61,-141.0,5
24800,62,-178.0,5
25200,63,-148.0,5
25600,64,-202.0,5
26000,65,-227.0,5
26400,66,-102.0,5
26800,67,-324.0,5
27200,68,-206.0,5
27600,69,-189.0,5
28000,70,-267.0,5
28400,71,-306.0,5
28800,72,-357.0,5
29200,73,-369.0,5
29600,74,-723.0,5
30000,75,-372.0,5
30400,76,-704.0,5
30800,77,-901.0,5
31200,78,-244.0,5
31600,79,-293.0,5
32000,80,-229.0,5
32400,81,-189.0,5
32800,82,-236.0,5
33200,83,-140.0,5
33600,84,-224.0,5
34000,85,-144.0,5
34400,86,-237.0,5
34800,87,-302.0,6
35200,88,-131.0,6
35600,89,-124.0,6
36000,90,-393.0,6
36400,91,-125.0,6
36800,92,-122.0,6
37200,93,-214.0,6
37600,94,-178.0,6
38000,95,-184.0,6
38400,96,-248.0,6
38800,97,-255.0,6
39200,98,-244.0,6
39600,99,-266.0,6
40000,100,-305.0,6
