Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,6,6,6,6,6,6,6,6.0
2,6,6,6,6,6,6,6,6.0
3,5,6,5,6,5,5,6,5.428571428571429
4,5,6,5,6,4,5,6,5.285714285714286
5,5,6,5,6,4,5,6,5.285714285714286
6,5,6,5,6,4,5,5,5.142857142857143
7,5,6,5,6,4,5,5,5.142857142857143
8,5,6,5,6,4,5,5,5.142857142857143
9,5,6,5,6,4,5,5,5.142857142857143
10,5,6,5,6,4,5,5,5.142857142857143
11,5,6,5,6,4,5,5,5.142857142857143
12,5,6,6,6,4,5,5,5.285714285714286
13,4,6,6,6,4,5,5,5.142857142857143
14,4,6,6,5,4,5,5,5.0
15,4,6,6,5,4,5,5,5.0
16,4,6,6,5,4,5,5,5.0
17,4,6,6,5,4,5,5,5.0
18,4,6,7,5,4,5,5,5.142857142857143
19,4,6,7,5,4,5,5,5.142857142857143
20,4,6,7,5,4,5,5,5.142857142857143
21,4,6,7,5,4,4,5,5.0
22,5,6,7,5,4,4,6,5.285714285714286
23,5,6,7,5,4,4,6,5.285714285714286
24,5,5,7,5,4,4,6,5.142857142857143
25,5,5,7,5,4,4,6,5.142857142857143
26,5,5,7,5,4,4,6,5.142857142857143
27,5,5,7,5,4,4,6,5.142857142857143
28,5,5,7,5,4,4,6,5.142857142857143
29,4,5,7,5,4,4,6,5.0
30,4,5,7,5,4,4,6,5.0
31,5,6,7,5,4,4,6,5.285714285714286
32,5,6,6,5,4,4,6,5.142857142857143
33,5,6,6,5,4,4,6,5.142857142857143
34,5,6,6,5,4,4,6,5.142857142857143
35,5,6,6,5,4,4,6,5.142857142857143
36,5,7,6,5,4,4,6,5.285714285714286
37,5,7,6,5,4,4,6,5.285714285714286
38,5,7,6,5,4,4,7,5.428571428571429
39,5,7,7,5,4,4,7,5.571428571428571
40,5,7,7,5,4,4,7,5.571428571428571
41,5,7,7,5,4,3,7,5.428571428571429
42,5,7,7,5,4,3,7,5.428571428571429
43,5,7,7,6,4,3,7,5.571428571428571
44,5,7,7,6,4,3,7,5.571428571428571
45,5,7,7,6,4,3,7,5.571428571428571
46,5,8,7,6,4,3,8,5.857142857142857
47,5,8,7,6,4,3,8,5.857142857142857
48,5,8,7,6,4,3,8,5.857142857142857
49,5,8,7,6,4,3,8,5.857142857142857
50,5,8,7,6,4,3,8,5.857142857142857
51,6,8,7,6,3,3,8,5.857142857142857
52,6,7,7,6,3,3,8,5.714285714285714
53,6,7,7,6,3,3,8,5.714285714285714
54,6,7,7,6,3,3,8,5.714285714285714
55,7,7,7,6,3,3,8,5.857142857142857
56,7,7,6,6,3,3,9,5.857142857142857
57,7,7,6,6,3,3,9,5.857142857142857
58,7,7,6,6,3,3,9,5.857142857142857
59,7,7,6,6,3,3,9,5.857142857142857
60,6,7,5,6,3,3,9,5.571428571428571
61,6,7,5,6,3,3,9,5.571428571428571
62,6,7,5,6,3,4,9,5.714285714285714
63,6,7,5,6,3,4,9,5.714285714285714
64,6,7,5,6,3,4,9,5.714285714285714
65,6,7,5,6,3,4,9,5.714285714285714
66,6,7,5,6,3,4,9,5.714285714285714
67,6,7,5,6,3,4,9,5.714285714285714
68,6,7,5,6,3,4,9,5.714285714285714
69,6,7,5,6,3,5,9,5.857142857142857
70,6,7,5,6,3,5,9,5.857142857142857
71,7,7,5,6,3,5,9,6.0
72,7,7,5,6,3,5,9,6.0
73,7,7,5,6,2,5,9,5.857142857142857
74,7,7,5,6,2,5,9,5.857142857142857
75,7,7,5,6,2,5,9,5.857142857142857
76,7,7,5,6,2,5,9,5.857142857142857
77,7,7,5,6,2,5,9,5.857142857142857
78,7,6,5,6,2,5,9,5.714285714285714
79,7,6,5,6,2,5,9,5.714285714285714
80,7,6,5,6,2,5,9,5.714285714285714
81,7,6,5,6,2,5,8,5.571428571428571
82,7,6,5,6,1,5,8,5.428571428571429
83,7,6,5,6,1,5,8,5.428571428571429
84,7,6,5,6,1,5,8,5.428571428571429
85,7,6,5,6,1,5,8,5.428571428571429
86,7,6,5,6,1,5,8,5.428571428571429
87,7,6,5,7,1,5,8,5.571428571428571
88,7,6,6,7,1,5,8,5.714285714285714
89,7,6,6,7,1,6,8,5.857142857142857
90,7,6,6,7,1,6,8,5.857142857142857
91,7,6,6,7,1,6,8,5.857142857142857
92,7,6,6,7,1,6,8,5.857142857142857
93,7,6,6,7,1,6,8,5.857142857142857
94,7,6,6,7,1,6,8,5.857142857142857
95,7,6,6,8,1,6,8,6.0
96,7,6,6,8,1,6,8,6.0
97,6,6,6,8,1,6,8,5.857142857142857
98,6,6,6,8,1,6,8,5.857142857142857
99,6,6,5,8,1,6,8,5.714285714285714
100,6,6,5,8,1,6,8,5.714285714285714
