Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,3,3,3,3,3,3,3,3.0
2,3,3,3,3,3,3,3,3.0
3,3,2,3,3,3,2,3,2.7142857142857144
4,3,2,3,3,3,2,3,2.7142857142857144
5,3,2,3,3,3,2,3,2.7142857142857144
6,2,2,3,3,3,2,3,2.5714285714285716
7,2,2,3,3,3,2,3,2.5714285714285716
8,1,2,3,3,3,2,3,2.4285714285714284
9,1,2,3,3,3,2,3,2.4285714285714284
10,1,2,3,3,3,2,3,2.4285714285714284
11,1,1,3,3,3,2,3,2.2857142857142856
12,1,1,3,3,3,2,3,2.2857142857142856
13,1,1,3,3,3,2,3,2.2857142857142856
14,1,1,3,3,3,2,3,2.2857142857142856
15,1,1,3,3,3,2,3,2.2857142857142856
16,1,1,3,3,3,2,3,2.2857142857142856
17,1,1,3,3,3,2,3,2.2857142857142856
18,1,1,3,2,3,2,3,2.142857142857143
19,1,1,3,2,3,2,3,2.142857142857143
20,1,1,3,2,3,2,3,2.142857142857143
21,1,1,3,2,3,2,3,2.142857142857143
22,1,1,3,2,3,2,3,2.142857142857143
23,1,1,3,1,3,2,3,2.0
24,1,1,3,1,3,2,3,2.0
25,1,1,3,1,3,2,3,2.0
26,1,1,3,1,3,1,3,1.8571428571428572
27,1,1,3,1,3,1,3,1.8571428571428572
28,1,1,3,1,3,1,3,1.8571428571428572
29,1,1,3,1,3,1,3,1.8571428571428572
30,1,1,3,1,3,1,3,1.8571428571428572
31,1,1,3,1,3,1,4,2.0
32,1,1,3,1,3,1,4,2.0
33,1,1,3,1,3,1,3,1.8571428571428572
34,1,1,3,1,3,1,3,1.8571428571428572
35,1,1,3,1,3,1,3,1.8571428571428572
36,1,1,3,2,3,1,3,2.0
37,1,1,3,2,3,1,3,2.0
38,1,1,3,2,2,1,3,1.8571428571428572
39,1,1,3,2,2,1,3,1.8571428571428572
40,1,1,3,2,2,1,3,1.8571428571428572
41,1,1,3,2,2,1,4,2.0
42,1,1,3,2,2,1,4,2.0
43,1,1,3,1,2,1,3,1.7142857142857142
44,1,1,3,1,2,1,3,1.7142857142857142
45,1,1,3,1,2,1,3,1.7142857142857142
46,1,1,3,1,3,2,3,2.0
47,1,1,3,1,3,2,3,2.0
48,1,1,3,1,3,2,2,1.8571428571428572
49,1,1,3,1,3,2,2,1.8571428571428572
50,1,1,3,1,3,2,2,1.8571428571428572
51,2,2,3,1,3,3,2,2.2857142857142856
52,2,2,3,1,3,3,2,2.2857142857142856
53,2,2,3,1,3,3,1,2.142857142857143
54,2,2,3,1,3,3,1,2.142857142857143
55,2,2,3,1,3,3,1,2.142857142857143
56,2,2,3,1,3,4,1,2.2857142857142856
57,2,2,3,1,3,4,1,2.2857142857142856
58,2,2,3,2,3,4,1,2.4285714285714284
59,2,2,3,2,3,4,1,2.4285714285714284
60,2,2,3,2,3,4,1,2.4285714285714284
61,3,2,4,2,2,3,1,2.4285714285714284
62,3,2,4,2,2,3,1,2.4285714285714284
63,3,3,5,2,2,4,1,2.857142857142857
64,3,3,5,2,2,4,1,2.857142857142857
65,3,3,5,2,2,4,1,2.857142857142857
66,3,3,4,2,2,5,1,2.857142857142857
67,3,3,4,2,2,5,1,2.857142857142857
68,3,3,5,2,1,5,1,2.857142857142857
69,3,3,5,2,1,5,1,2.857142857142857
70,3,3,5,2,1,5,1,2.857142857142857
71,4,3,6,3,1,5,2,3.4285714285714284
72,4,3,6,3,1,5,2,3.4285714285714284
73,5,4,6,3,1,6,1,3.7142857142857144
74,5,4,6,3,1,6,1,3.7142857142857144
75,5,4,6,3,1,6,1,3.7142857142857144
76,5,4,7,4,1,6,1,4.0
77,5,4,7,4,1,6,1,4.0
78,6,5,7,4,2,6,2,4.571428571428571
79,6,5,7,4,2,6,2,4.571428571428571
80,6,5,7,4,2,6,2,4.571428571428571
81,7,6,7,3,3,6,1,4.714285714285714
82,7,6,7,3,3,6,1,4.714285714285714
83,7,6,7,3,3,6,2,4.857142857142857
84,7,6,7,3,3,6,2,4.857142857142857
85,7,6,7,3,3,6,2,4.857142857142857
86,8,7,6,3,2,6,2,4.857142857142857
87,8,7,6,3,2,6,2,4.857142857142857
88,8,7,6,4,2,7,3,5.285714285714286
89,8,7,6,4,2,7,3,5.285714285714286
90,8,7,6,4,2,7,3,5.285714285714286
91,8,6,7,4,2,6,2,5.0
92,8,6,7,4,2,6,2,5.0
93,8,6,7,3,3,7,2,5.142857142857143
94,8,6,7,3,3,7,2,5.142857142857143
95,8,6,7,3,3,7,2,5.142857142857143
96,9,7,7,2,3,7,1,5.142857142857143
97,9,7,7,2,3,7,1,5.142857142857143
98,9,6,8,3,2,6,1,5.0
99,9,6,8,3,2,6,1,5.0
100,9,6,8,3,2,6,1,5.0
