Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,7,7,7,7,7,7,7.0
4,7,7,7,7,7,7,7,7.0
5,7,7,6,7,7,7,7,6.857142857142857
6,7,7,6,7,7,7,7,6.857142857142857
7,7,7,6,7,7,7,7,6.857142857142857
8,7,7,6,7,7,7,7,6.857142857142857
9,7,7,6,7,7,7,7,6.857142857142857
10,7,7,6,7,7,7,7,6.857142857142857
11,7,7,6,7,7,7,7,6.857142857142857
12,7,7,6,7,7,7,7,6.857142857142857
13,7,7,6,7,7,7,7,6.857142857142857
14,7,7,6,7,7,7,7,6.857142857142857
15,7,7,6,7,7,7,7,6.857142857142857
16,7,7,6,7,7,7,7,6.857142857142857
17,7,7,6,7,7,7,7,6.857142857142857
18,7,7,6,7,7,7,7,6.857142857142857
19,7,6,6,7,7,7,7,6.714285714285714
20,6,6,6,7,7,7,6,6.428571428571429
21,6,6,6,6,7,7,6,6.285714285714286
22,6,6,6,7,7,7,6,6.428571428571429
23,6,6,6,7,7,7,6,6.428571428571429
24,5,6,6,7,7,6,6,6.142857142857143
25,5,6,6,7,7,6,6,6.142857142857143
26,5,6,6,7,7,6,6,6.142857142857143
27,5,6,6,7,7,6,6,6.142857142857143
28,5,6,6,7,7,6,6,6.142857142857143
29,5,6,6,6,7,6,6,6.0
30,5,5,6,6,6,6,6,5.714285714285714
31,5,5,6,6,6,6,6,5.714285714285714
32,5,5,6,6,6,6,6,5.714285714285714
33,5,5,6,6,6,6,6,5.714285714285714
34,5,5,6,6,6,6,6,5.714285714285714
35,5,5,6,6,6,6,6,5.714285714285714
36,5,5,6,6,6,6,6,5.714285714285714
37,5,6,6,6,6,6,6,5.857142857142857
38,5,6,6,7,6,6,5,5.857142857142857
39,5,6,6,7,6,6,5,5.857142857142857
40,5,6,6,7,6,6,5,5.857142857142857
41,5,6,6,7,6,6,5,5.857142857142857
42,5,6,6,8,6,6,5,6.0
43,5,6,6,8,6,6,5,6.0
44,6,6,6,8,6,6,5,6.142857142857143
45,6,6,6,8,6,6,5,6.142857142857143
46,6,6,6,7,6,6,5,6.0
47,6,6,6,7,6,6,5,6.0
48,6,6,6,7,6,6,5,6.0
49,6,6,6,7,6,7,5,6.142857142857143
50,6,6,6,7,6,7,5,6.142857142857143
51,6,6,6,7,6,7,5,6.142857142857143
52,6,6,6,7,6,7,5,6.142857142857143
53,6,6,6,7,6,7,5,6.142857142857143
54,7,6,6,7,6,7,5,6.285714285714286
55,7,6,6,7,6,7,5,6.285714285714286
56,7,6,6,7,6,7,5,6.285714285714286
57,7,6,6,7,6,7,5,6.285714285714286
58,7,6,6,7,6,7,5,6.285714285714286
59,7,6,6,7,6,7,5,6.285714285714286
60,7,6,6,7,6,7,6,6.428571428571429
61,7,6,5,7,6,7,6,6.285714285714286
62,7,6,5,7,6,7,6,6.285714285714286
63,7,6,5,7,6,7,6,6.285714285714286
64,7,6,5,7,6,7,6,6.285714285714286
65,7,6,5,7,6,7,6,6.285714285714286
66,7,6,5,7,6,7,6,6.285714285714286
67,7,6,5,7,6,7,7,6.428571428571429
68,7,6,5,7,6,7,7,6.428571428571429
69,7,6,5,7,6,7,7,6.428571428571429
70,8,6,5,7,6,7,7,6.571428571428571
71,8,6,5,7,6,7,7,6.571428571428571
72,8,6,5,7,6,7,7,6.571428571428571
73,8,6,5,7,6,8,7,6.714285714285714
74,8,6,5,7,6,8,7,6.714285714285714
75,8,6,5,7,6,8,7,6.714285714285714
76,8,6,5,7,6,8,7,6.714285714285714
77,8,6,5,7,6,8,7,6.714285714285714
78,8,7,5,7,6,8,7,6.857142857142857
79,8,7,5,7,6,8,7,6.857142857142857
80,8,7,5,7,6,8,7,6.857142857142857
81,8,7,5,7,6,8,7,6.857142857142857
82,8,7,5,7,6,8,6,6.714285714285714
83,8,7,5,7,6,8,6,6.714285714285714
84,8,7,5,7,6,8,6,6.714285714285714
85,8,7,5,7,6,8,6,6.714285714285714
86,8,7,5,7,6,8,6,6.714285714285714
87,8,7,5,7,6,8,6,6.714285714285714
88,8,7,5,7,6,8,6,6.714285714285714
89,8,7,5,7,6,8,6,6.714285714285714
90,8,7,5,7,6,8,6,6.714285714285714
91,8,7,5,7,6,8,6,6.714285714285714
92,8,7,5,7,6,8,6,6.714285714285714
93,8,7,5,7,6,8,6,6.714285714285714
94,8,7,5,7,6,8,6,6.714285714285714
95,8,7,5,7,6,8,6,6.714285714285714
96,8,7,5,7,6,8,6,6.714285714285714
97,8,7,5,7,6,8,6,6.714285714285714
98,8,7,5,7,6,8,6,6.714285714285714
99,8,7,5,7,6,8,6,6.714285714285714
100,8,7,5,7,6,8,6,6.714285714285714
