Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,7,7,7,7,7,7,7.0
4,7,7,7,7,7,7,7,7.0
5,7,7,7,7,7,7,7,7.0
6,7,7,7,7,7,7,7,7.0
7,7,7,7,7,7,7,7,7.0
8,7,8,7,7,7,7,7,7.142857142857143
9,7,8,7,7,7,7,7,7.142857142857143
10,7,8,7,7,7,7,7,7.142857142857143
11,7,9,7,7,7,7,7,7.285714285714286
12,7,9,7,7,7,7,7,7.285714285714286
13,7,9,7,7,6,7,7,7.142857142857143
14,7,9,7,7,6,7,7,7.142857142857143
15,7,9,7,7,6,7,7,7.142857142857143
16,7,9,8,7,6,7,7,7.285714285714286
17,6,8,8,8,5,7,7,7.0
18,6,8,8,8,5,7,7,7.0
19,6,8,8,8,6,7,7,7.142857142857143
20,6,8,8,8,7,7,7,7.285714285714286
21,6,8,8,8,7,7,7,7.285714285714286
22,6,9,8,7,7,6,6,7.0
23,6,9,8,7,7,6,6,7.0
24,6,9,8,7,7,6,6,7.0
25,5,9,7,7,7,6,6,6.714285714285714
26,5,9,7,7,7,6,6,6.714285714285714
27,5,9,7,7,7,6,6,6.714285714285714
28,6,9,7,6,7,6,7,6.857142857142857
29,6,9,8,5,8,6,6,6.857142857142857
30,6,9,8,5,8,6,6,6.857142857142857
31,6,9,9,5,7,6,6,6.857142857142857
32,5,9,9,5,7,5,6,6.571428571428571
33,5,9,9,5,7,5,6,6.571428571428571
34,5,9,9,5,7,5,6,6.571428571428571
35,4,10,10,5,7,6,6,6.857142857142857
36,4,10,10,5,7,6,6,6.857142857142857
37,4,9,9,5,7,6,6,6.571428571428571
38,4,10,10,4,8,6,6,6.857142857142857
39,4,10,10,4,8,6,6,6.857142857142857
40,4,10,10,4,9,6,6,7.0
41,3,10,11,4,8,5,5,6.571428571428571
42,3,10,11,4,8,5,5,6.571428571428571
43,3,10,11,3,9,4,5,6.428571428571429
44,2,11,12,2,10,5,5,6.714285714285714
45,2,11,12,2,10,5,5,6.714285714285714
46,3,11,11,2,10,5,4,6.571428571428571
47,4,11,12,3,10,6,4,7.142857142857143
48,4,11,12,3,10,6,4,7.142857142857143
49,3,11,12,2,9,6,4,6.714285714285714
50,3,11,12,1,10,6,3,6.571428571428571
51,3,11,12,1,10,6,3,6.571428571428571
52,3,11,12,2,9,7,2,6.571428571428571
53,3,11,12,2,10,7,2,6.714285714285714
54,3,11,12,2,10,7,2,6.714285714285714
55,4,10,12,3,11,7,3,7.142857142857143
56,3,10,12,4,11,7,4,7.285714285714286
57,3,10,12,4,11,7,4,7.285714285714286
58,3,11,13,3,12,8,3,7.571428571428571
59,3,12,14,4,13,7,2,7.857142857142857
60,3,12,14,4,13,7,2,7.857142857142857
61,4,12,14,4,12,6,2,7.714285714285714
62,3,11,13,4,11,7,3,7.428571428571429
63,3,11,13,4,11,7,3,7.428571428571429
64,2,11,13,3,11,6,3,7.0
65,2,12,12,2,12,6,3,7.0
66,2,12,12,2,12,6,3,7.0
67,3,12,11,3,12,6,4,7.285714285714286
68,3,13,12,3,12,6,3,7.428571428571429
69,3,13,12,3,12,6,3,7.428571428571429
70,2,13,11,3,12,7,4,7.428571428571429
71,3,14,10,3,11,7,5,7.571428571428571
72,3,14,10,3,11,7,5,7.571428571428571
73,3,13,9,2,12,6,4,7.0
74,2,12,9,1,11,7,5,6.714285714285714
75,2,12,9,1,11,7,5,6.714285714285714
76,3,13,8,2,10,6,5,6.714285714285714
77,2,13,8,2,11,7,4,6.714285714285714
78,2,13,8,2,11,7,4,6.714285714285714
79,2,12,8,1,12,7,5,6.714285714285714
80,3,11,7,2,11,7,5,6.571428571428571
81,3,11,7,2,11,7,5,6.571428571428571
82,2,10,6,3,11,8,4,6.285714285714286
83,3,11,5,3,12,8,4,6.571428571428571
84,3,11,5,3,12,8,4,6.571428571428571
85,2,10,5,3,13,8,3,6.285714285714286
86,1,11,6,4,13,7,3,6.428571428571429
87,1,11,6,4,13,7,3,6.428571428571429
88,2,11,5,5,14,8,4,7.0
89,3,10,6,6,13,8,5,7.285714285714286
90,3,10,6,6,13,8,5,7.285714285714286
91,3,9,5,7,12,7,6,7.0
92,2,10,4,6,13,8,7,7.142857142857143
93,2,10,4,6,13,8,7,7.142857142857143
94,2,11,3,6,12,7,7,6.857142857142857
95,2,11,4,6,12,7,7,7.0
96,2,11,4,6,12,7,7,7.0
97,1,12,4,5,13,8,7,7.142857142857143
98,2,13,3,6,12,9,6,7.285714285714286
99,2,13,3,6,12,9,6,7.285714285714286
100,2,12,2,7,13,8,7,7.285714285714286
