Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,6,6,6,6,6,6,6,6.0
2,6,6,6,6,6,6,6,6.0
3,6,6,6,6,6,6,6,6.0
4,6,6,6,6,6,6,6,6.0
5,6,6,6,6,6,6,6,6.0
6,6,6,6,6,6,6,6,6.0
7,6,6,6,6,6,6,6,6.0
8,6,6,6,6,6,6,6,6.0
9,6,6,6,6,6,6,5,5.857142857142857
10,6,6,6,6,6,6,5,5.857142857142857
11,6,6,6,6,6,6,4,5.714285714285714
12,6,6,6,6,6,6,4,5.714285714285714
13,6,6,6,6,6,6,4,5.714285714285714
14,6,6,6,6,6,6,4,5.714285714285714
15,6,6,6,6,6,6,3,5.571428571428571
16,6,6,6,6,6,6,3,5.571428571428571
17,6,6,6,6,6,6,3,5.571428571428571
18,6,6,6,6,6,6,3,5.571428571428571
19,6,6,6,6,6,7,3,5.714285714285714
20,6,6,6,6,6,7,3,5.714285714285714
21,6,6,6,6,6,7,3,5.714285714285714
22,6,6,6,6,6,7,3,5.714285714285714
23,6,6,6,5,6,7,3,5.571428571428571
24,6,6,6,5,6,7,3,5.571428571428571
25,6,6,6,4,6,7,3,5.428571428571429
26,6,6,6,4,6,7,3,5.428571428571429
27,6,6,6,5,6,7,2,5.428571428571429
28,6,6,6,5,6,7,2,5.428571428571429
29,6,6,6,5,6,7,3,5.571428571428571
30,6,6,6,5,6,7,3,5.571428571428571
31,6,6,6,5,6,7,3,5.571428571428571
32,6,6,6,5,6,7,3,5.571428571428571
33,6,6,5,6,6,7,2,5.428571428571429
34,6,6,5,6,6,7,2,5.428571428571429
35,5,6,6,5,6,7,2,5.285714285714286
36,5,6,6,5,6,7,2,5.285714285714286
37,5,6,6,5,6,7,2,5.285714285714286
38,5,6,6,5,6,7,2,5.285714285714286
39,4,6,6,5,6,7,2,5.142857142857143
40,4,6,6,5,6,7,2,5.142857142857143
41,4,6,6,5,6,7,2,5.142857142857143
42,4,6,6,5,6,7,2,5.142857142857143
43,4,6,5,6,6,6,2,5.0
44,4,6,5,6,6,6,2,5.0
45,5,6,5,6,6,6,2,5.142857142857143
46,5,6,5,6,6,6,2,5.142857142857143
47,5,6,5,6,6,6,1,5.0
48,5,6,5,6,6,6,1,5.0
49,5,6,5,6,5,6,1,4.857142857142857
50,5,6,5,6,5,6,1,4.857142857142857
51,5,5,4,7,5,6,1,4.714285714285714
52,5,5,4,7,5,6,1,4.714285714285714
53,5,5,4,7,4,6,2,4.714285714285714
54,5,5,4,7,4,6,2,4.714285714285714
55,5,5,4,8,5,5,3,5.0
56,5,5,4,8,5,5,3,5.0
57,5,6,5,7,4,5,3,5.0
58,5,6,5,7,4,5,3,5.0
59,5,5,5,6,4,5,2,4.571428571428571
60,5,5,5,6,4,5,2,4.571428571428571
61,6,6,5,5,4,5,2,4.714285714285714
62,6,6,5,5,4,5,2,4.714285714285714
63,6,6,6,5,5,6,2,5.142857142857143
64,6,6,6,5,5,6,2,5.142857142857143
65,6,7,6,4,5,7,1,5.142857142857143
66,6,7,6,4,5,7,1,5.142857142857143
67,6,8,5,5,5,8,2,5.571428571428571
68,6,8,5,5,5,8,2,5.571428571428571
69,7,7,6,5,4,9,2,5.714285714285714
70,7,7,6,5,4,9,2,5.714285714285714
71,7,8,7,5,4,10,1,6.0
72,7,8,7,5,4,10,1,6.0
73,7,9,7,6,3,9,1,6.0
74,7,9,7,6,3,9,1,6.0
75,7,10,6,5,3,8,1,5.714285714285714
76,7,10,6,5,3,8,1,5.714285714285714
77,8,10,6,4,3,9,2,6.0
78,8,10,6,4,3,9,2,6.0
79,9,9,6,5,4,10,1,6.285714285714286
80,9,9,6,5,4,10,1,6.285714285714286
81,8,9,6,5,4,10,2,6.285714285714286
82,8,9,6,5,4,10,2,6.285714285714286
83,9,9,6,5,4,10,1,6.285714285714286
84,9,9,6,5,4,10,1,6.285714285714286
85,9,10,6,6,5,9,2,6.714285714285714
86,9,10,6,6,5,9,2,6.714285714285714
87,9,10,7,7,4,9,1,6.714285714285714
88,9,10,7,7,4,9,1,6.714285714285714
89,10,10,8,6,3,8,2,6.714285714285714
90,10,10,8,6,3,8,2,6.714285714285714
91,10,11,9,7,4,8,1,7.142857142857143
92,10,11,9,7,4,8,1,7.142857142857143
93,9,10,9,8,5,9,2,7.428571428571429
94,9,10,9,8,5,9,2,7.428571428571429
95,9,10,10,9,5,9,1,7.571428571428571
96,9,10,10,9,5,9,1,7.571428571428571
97,8,11,10,10,4,10,1,7.714285714285714
98,8,11,10,10,4,10,1,7.714285714285714
99,7,10,11,9,3,10,1,7.285714285714286
100,7,10,11,9,3,10,1,7.285714285714286
