Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,6,6,6,6,6,6,6,6.0
2,6,6,6,6,6,6,6,6.0
3,6,6,6,6,6,6,6,6.0
4,6,6,6,6,6,6,6,6.0
5,6,6,6,6,6,7,6,6.142857142857143
6,5,5,5,6,6,7,6,5.714285714285714
7,5,5,5,7,5,7,6,5.714285714285714
8,5,5,5,7,5,7,6,5.714285714285714
9,5,5,5,7,5,7,6,5.714285714285714
10,5,5,5,7,5,7,6,5.714285714285714
11,5,5,5,7,5,7,6,5.714285714285714
12,5,5,5,7,5,7,6,5.714285714285714
13,5,5,5,7,5,7,6,5.714285714285714
14,5,5,5,7,5,7,6,5.714285714285714
15,5,5,5,7,6,7,6,5.857142857142857
16,5,5,6,7,6,6,6,5.857142857142857
17,5,4,6,7,6,6,5,5.571428571428571
18,5,4,6,7,6,6,5,5.571428571428571
19,5,4,6,7,6,6,4,5.428571428571429
20,5,4,6,7,6,6,4,5.428571428571429
21,5,4,6,7,6,6,4,5.428571428571429
22,5,4,6,7,6,6,4,5.428571428571429
23,5,4,6,7,6,6,4,5.428571428571429
24,5,4,6,7,5,5,4,5.142857142857143
25,5,4,6,8,5,5,4,5.285714285714286
26,5,5,6,8,6,5,4,5.571428571428571
27,5,5,6,8,6,5,4,5.571428571428571
28,5,5,6,8,6,5,4,5.571428571428571
29,5,5,6,8,6,5,4,5.571428571428571
30,5,5,6,8,6,5,4,5.571428571428571
31,5,5,5,8,6,5,4,5.428571428571429
32,5,5,5,9,6,5,4,5.571428571428571
33,5,5,5,9,6,5,4,5.571428571428571
34,5,5,5,9,6,5,4,5.571428571428571
35,5,5,5,9,6,5,4,5.571428571428571
36,5,5,5,9,6,5,4,5.571428571428571
37,5,5,5,9,6,5,4,5.571428571428571
38,5,5,6,9,6,5,4,5.714285714285714
39,5,5,6,9,6,5,4,5.714285714285714
40,5,5,5,9,6,6,4,5.714285714285714
41,5,5,5,10,6,6,4,5.857142857142857
42,5,5,5,10,6,6,4,5.857142857142857
43,5,5,6,10,6,6,4,6.0
44,5,5,6,11,6,6,4,6.142857142857143
45,5,5,6,11,7,6,4,6.285714285714286
46,5,5,6,12,7,6,4,6.428571428571429
47,5,5,6,12,7,6,4,6.428571428571429
48,5,4,6,12,7,6,4,6.285714285714286
49,5,4,6,13,7,6,4,6.428571428571429
50,5,4,6,13,7,6,4,6.428571428571429
51,5,4,6,13,7,6,4,6.428571428571429
52,5,4,5,13,7,6,4,6.285714285714286
53,5,4,5,13,7,6,4,6.285714285714286
54,5,4,5,13,7,6,4,6.285714285714286
55,5,4,5,13,7,6,4,6.285714285714286
56,5,4,5,14,7,6,3,6.285714285714286
57,5,4,5,14,7,6,3,6.285714285714286
58,5,4,5,14,7,6,3,6.285714285714286
59,5,4,5,14,7,6,3,6.285714285714286
60,5,4,5,14,7,6,3,6.285714285714286
61,5,4,5,13,7,6,3,6.142857142857143
62,5,4,5,13,7,6,3,6.142857142857143
63,5,4,5,13,7,6,3,6.142857142857143
64,5,4,5,13,7,6,3,6.142857142857143
65,5,4,5,13,7,6,3,6.142857142857143
66,5,4,5,13,7,6,3,6.142857142857143
67,5,4,5,13,7,6,3,6.142857142857143
68,5,4,6,14,7,6,3,6.428571428571429
69,5,4,6,14,7,6,3,6.428571428571429
70,5,4,6,14,7,6,3,6.428571428571429
71,5,4,6,14,7,6,3,6.428571428571429
72,5,4,6,14,7,6,3,6.428571428571429
73,5,4,6,14,7,6,3,6.428571428571429
74,5,4,6,14,7,6,3,6.428571428571429
75,5,4,6,14,7,6,3,6.428571428571429
76,5,4,6,15,7,6,3,6.571428571428571
77,5,4,6,15,7,6,3,6.571428571428571
78,5,3,6,15,7,6,3,6.428571428571429
79,5,3,6,15,7,6,3,6.428571428571429
80,5,3,6,15,7,6,3,6.428571428571429
81,5,3,6,15,7,6,3,6.428571428571429
82,5,3,6,15,8,6,3,6.571428571428571
83,5,3,6,15,8,6,3,6.571428571428571
84,5,3,6,15,8,6,3,6.571428571428571
85,5,3,6,15,8,6,3,6.571428571428571
86,5,3,6,15,8,6,3,6.571428571428571
87,5,3,6,15,8,6,3,6.571428571428571
88,5,3,6,15,8,6,4,6.714285714285714
89,5,3,6,15,8,6,4,6.714285714285714
90,4,3,6,15,8,6,4,6.571428571428571
91,4,3,6,15,8,6,4,6.571428571428571
92,4,3,6,15,8,6,4,6.571428571428571
93,4,3,6,15,8,6,4,6.571428571428571
94,4,3,6,15,8,6,4,6.571428571428571
95,4,3,6,15,8,6,4,6.571428571428571
96,4,3,6,15,8,6,4,6.571428571428571
97,5,3,6,14,8,6,4,6.571428571428571
98,5,3,6,14,8,6,4,6.571428571428571
99,5,3,6,14,8,6,3,6.428571428571429
100,5,3,6,14,8,6,3,6.428571428571429
