Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,4
800,2,-1000.0,4
1200,3,-1000.0,4
1600,4,-1000.0,4
2000,5,-1000.0,4
2400,6,-606.0,4
2800,7,-472.0,4
3200,8,-471.0,4
3600,9,-614.0,4
4000,10,-846.0,4
4400,11,-483.0,4
4800,12,-295.0,4
5200,13,-298.0,4
5600,14,-478.0,4
6000,15,-464.0,4
6400,16,-470.0,4
6800,17,-305.0,4
7200,18,-376.0,4
7600,19,-309.0,4
8000,20,-333.0,4
8400,21,-315.0,4
8800,22,-289.0,4
9200,23,-350.0,4
9600,24,-478.0,4
10000,25,-233.0,4
10400,26,-518.0,4
10800,27,-249.0,4
11200,28,-797.0,4
11600,29,-270.0,4
12000,30,-848.0,4
12400,31,-370.0,4
12800,32,-319.0,4
13200,33,-272.0,4
13600,34,-699.0,4
14000,35,-494.0,4
14400,36,-248.0,4
14800,37,-354.0,4
15200,38,-263.0,4
15600,39,-528.0,4
16000,40,-219.0,4
16400,41,-264.0,4
16800,42,-212.0,4
17200,43,-383.0,5
17600,44,-318.0,5
18000,45,-437.0,5
18400,46,-221.0,6
18800,47,-241.0,6
19200,48,-275.0,6
19600,49,-154.0,6
20000,50,-204.0,7
20400,51,-233.0,7
20800,52,-167.0,7
21200,53,-157.0,7
21600,54,-116.0,7
22000,55,-448.0,7
22400,56,-327.0,7
22800,57,-140.0,7
23200,58,-162.0,7
23600,59,-588.0,7
24000,60,-118.0,7
24400,61,-98.0,7
24800,62,-130.0,7
25200,63,-111.0,7
25600,64,-129.0,7
26000,65,-171.0,7
26400,66,-110.0,7
26800,67,-106.0,7
27200,68,-244.0,7
27600,69,-379.0,7
28000,70,-201.0,7
28400,71,-141.0,8
28800,72,-128.0,8
29200,73,-252.0,8
29600,74,-352.0,9
30000,75,-121.0,9
30400,76,-147.0,9
30800,77,-217.0,9
31200,78,-169.0,10
31600,79,-326.0,10
32000,80,-283.0,10
32400,81,-148.0,10
32800,82,-212.0,10
33200,83,-378.0,10
33600,84,-256.0,10
34000,85,-339.0,11
34400,86,-307.0,11
34800,87,-155.0,11
35200,88,-175.0,11
35600,89,-497.0,11
36000,90,-375.0,11
36400,91,-300.0,11
36800,92,-186.0,11
37200,93,-236.0,11
37600,94,-238.0,11
38000,95,-430.0,12
38400,96,-168.0,12
38800,97,-243.0,12
39200,98,-148.0,12
39600,99,-135.0,13
40000,100,-306.0,13
