Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,N steps
1000,1,-1000.0,-0.5926268184706569,0.7502999483072833,-1.2660580401061168,2.414276369214058,2
2000,2,-1000.0,-4.477589056611061,1.769412455188086,-0.39517080125421244,1.2938045659959316,2
3000,3,-1000.0,-12.195303872585297,2.9206039891022395,-0.23948595456220453,0.7864353546202183,2
4000,4,-1000.0,-23.772823122024537,4.0436735127702175,-0.17009647916085832,0.6491636141501367,2
5000,5,-1000.0,-36.73400672721863,4.589910487232186,-0.12494990054627558,0.5416754874549806,2
6000,6,-1000.0,-47.81726950454712,5.4109736982955665,-0.1131594035870454,0.46822519110143185,2
7000,7,-1000.0,-56.846617160797116,4.814350122570969,-0.08469017793887422,0.5175734030604362,2
8000,8,-1000.0,-64.15306729125976,2.8905110542646235,-0.04505647471447445,0.5393388829827309,2
9000,9,-1000.0,-69.67690068817139,3.2099717586112195,-0.04606938206073446,0.5080847880989313,2
10000,10,-1000.0,-74.18576322174073,5.751747908465344,-0.07753169420490302,0.5076637050956487,2
11000,11,-1000.0,-78.04343825531006,3.0314476281630527,-0.0388430814419788,0.4982186285406351,2
12000,12,-1000.0,-80.88404406738282,2.498150661085181,-0.03088558058501654,0.391079299017787,2
13000,13,-1000.0,-83.31677703094482,4.57352206613158,-0.05489317072878276,0.3203569338992238,2
14000,14,-1000.0,-85.15771788024902,1.3068257369274534,-0.015345945963055814,0.26054697968810797,2
15000,15,-1000.0,-86.4313197631836,3.182638210835649,-0.036822742260049696,0.1928647647202015,2
16000,16,-1000.0,-88.0501398010254,1.2017242439773217,-0.013648180987480123,0.12806540359556676,2
17000,17,-1000.0,-89.19456016540528,2.9213204727205673,-0.03275222689929942,0.08333111041039229,2
18000,18,-1000.0,-90.22075679779053,2.4069532639235933,-0.026678486740232474,0.05694623380340636,2
19000,19,-1000.0,-90.97032843780518,1.2300932705751082,-0.01352191743944402,0.055326953971758484,2
20000,20,-1000.0,-91.66847903442383,0.8979978941489839,-0.009796146981033284,0.08238648168370127,2
21000,21,-1000.0,-92.36154741668702,3.029914613137718,-0.03280493558069494,0.12462931035086512,2
22000,22,-1000.0,-92.925463722229,1.5760089446118566,-0.016959925530453442,0.1841958071961999,2
23000,23,-1000.0,-93.58158451843262,2.1687705037587266,-0.023175184678899587,0.2248077962398529,2
24000,24,-1000.0,-94.21100524139405,2.8888269973159315,-0.03066337090782522,0.2458612418398261,2
25000,25,-1000.0,-94.78624607849122,1.24321677818598,-0.013116003952266333,0.26332419576495886,2
26000,26,-1000.0,-95.12554509735108,3.7518993285143796,-0.03944155405022596,0.270180831797421,2
27000,27,-1000.0,-95.64917017364502,1.0710524516246915,-0.011197718178634101,0.5523399755656719,3
28000,28,-1000.0,-96.26405405426026,3.6388394940524784,-0.03780060511477532,0.7043018407225609,4
29000,29,-1000.0,-96.87849105834961,3.570010724090914,-0.036850395635711415,0.5719132323414088,4
30000,30,-1000.0,-97.56254940795898,1.3552772202243342,-0.013891367419656348,0.4789315183311701,4
31000,31,-1000.0,-98.32215901947022,1.5328607284688969,-0.01559018581116951,0.3441018332764506,4
32000,32,-1000.0,-98.69559566497803,1.3209172047314603,-0.013383750265972463,0.3174228190407157,5
33000,33,-1000.0,-99.05243338775635,1.395548466354125,-0.014088987202273274,0.22853000761941075,6
34000,34,-1000.0,-99.30295780181885,0.2633976694588428,-0.0026524654984045036,0.08421530123054981,7
35000,35,-1000.0,-99.60319013214111,0.14098654487605503,-0.0014154822218948172,0.007868675892124883,8
36000,36,-1000.0,-99.75373960876465,0.33385081143733697,-0.0033467498336072795,0.010655261947307735,9
37000,37,-1000.0,-99.82759589385986,0.04163815817207222,-0.0004171006804205056,0.002854058098826499,10
38000,38,-1000.0,-99.91020971679687,0.019315054054634778,-0.00019332412682732602,3.6305166639067466e-05,11
39000,39,-1000.0,-99.95367595672607,0.00938400084446012,-9.388349907734086e-05,1.9576977152610197e-05,12
