Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,6
6000,2,-1000.0,6
9000,3,-1000.0,6
12000,4,-1000.0,6
15000,5,-1000.0,6
18000,6,-1000.0,6
21000,7,-880.0,6
24000,8,-174.0,6
27000,9,-170.0,6
30000,10,-1000.0,6
33000,11,-1000.0,6
36000,12,-171.0,6
39000,13,-449.0,6
42000,14,-174.0,6
45000,15,-171.0,6
48000,16,-234.0,6
51000,17,-279.0,6
54000,18,-1000.0,6
57000,19,-304.0,6
60000,20,-1000.0,5
63000,21,-163.0,5
66000,22,-1000.0,5
69000,23,-388.0,5
72000,24,-165.0,5
75000,25,-1000.0,5
78000,26,-495.0,5
81000,27,-192.0,5
84000,28,-1000.0,5
87000,29,-1000.0,5
90000,30,-228.0,5
93000,31,-162.0,5
96000,32,-93.0,5
99000,33,-1000.0,5
102000,34,-1000.0,4
105000,35,-1000.0,4
108000,36,-855.0,4
111000,37,-1000.0,4
114000,38,-173.0,4
117000,39,-1000.0,4
120000,40,-1000.0,4
123000,41,-1000.0,4
126000,42,-1000.0,4
129000,43,-1000.0,4
132000,44,-1000.0,4
135000,45,-276.0,4
138000,46,-1000.0,4
141000,47,-1000.0,4
144000,48,-670.0,4
147000,49,-1000.0,4
150000,50,-1000.0,4
153000,51,-1000.0,4
156000,52,-1000.0,4
159000,53,-1000.0,4
162000,54,-992.0,4
165000,55,-414.0,4
168000,56,-1000.0,4
171000,57,-1000.0,4
174000,58,-1000.0,3
177000,59,-1000.0,3
180000,60,-1000.0,3
183000,61,-1000.0,3
186000,62,-269.0,3
189000,63,-1000.0,3
192000,64,-1000.0,2
195000,65,-1000.0,2
198000,66,-1000.0,2
201000,67,-1000.0,2
204000,68,-1000.0,2
207000,69,-1000.0,2
210000,70,-193.0,2
213000,71,-1000.0,3
216000,72,-399.0,3
219000,73,-1000.0,3
222000,74,-190.0,3
225000,75,-353.0,3
228000,76,-373.0,3
231000,77,-258.0,3
234000,78,-992.0,3
237000,79,-718.0,2
240000,80,-760.0,2
243000,81,-1000.0,2
246000,82,-1000.0,1
249000,83,-1000.0,1
252000,84,-1000.0,1
255000,85,-1000.0,1
258000,86,-749.0,1
261000,87,-176.0,1
264000,88,-334.0,2
267000,89,-1000.0,1
270000,90,-362.0,1
273000,91,-441.0,1
276000,92,-213.0,1
279000,93,-1000.0,1
282000,94,-568.0,1
285000,95,-235.0,1
288000,96,-192.0,2
291000,97,-176.0,2
294000,98,-325.0,1
297000,99,-207.0,1
300000,100,-183.0,2
