Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,7,7,7,7,7,7,7,7.0
2,7,7,7,7,7,7,7,7.0
3,7,7,7,7,7,7,7,7.0
4,7,7,7,7,7,7,7,7.0
5,7,7,7,7,7,7,7,7.0
6,7,7,7,7,7,7,7,7.0
7,7,7,7,7,7,7,7,7.0
8,7,7,7,7,7,7,7,7.0
9,7,7,7,7,7,7,7,7.0
10,7,7,7,7,7,7,7,7.0
11,7,7,7,7,7,7,7,7.0
12,7,7,7,7,7,7,7,7.0
13,7,7,7,7,7,7,7,7.0
14,7,7,7,7,7,7,7,7.0
15,7,7,7,7,7,7,7,7.0
16,7,7,7,7,7,7,7,7.0
17,7,7,7,7,7,7,7,7.0
18,7,7,7,7,7,7,7,7.0
19,7,7,7,7,7,7,7,7.0
20,7,7,7,7,7,7,7,7.0
21,7,7,7,7,7,7,7,7.0
22,7,7,7,7,7,7,7,7.0
23,7,7,7,7,7,7,7,7.0
24,7,7,7,7,7,7,7,7.0
25,8,7,7,7,7,7,7,7.142857142857143
26,8,7,7,7,7,7,7,7.142857142857143
27,8,7,7,7,7,7,7,7.142857142857143
28,8,7,7,7,7,7,7,7.142857142857143
29,8,7,7,7,7,7,7,7.142857142857143
30,8,7,7,7,7,7,7,7.142857142857143
31,8,7,7,7,7,7,7,7.142857142857143
32,8,7,7,7,7,7,7,7.142857142857143
33,8,7,7,7,7,7,7,7.142857142857143
34,8,7,7,7,7,7,8,7.285714285714286
35,8,7,7,7,7,7,8,7.285714285714286
36,8,7,7,7,7,7,8,7.285714285714286
37,8,7,7,7,7,7,8,7.285714285714286
38,8,7,7,7,7,7,8,7.285714285714286
39,8,7,7,7,7,7,8,7.285714285714286
40,8,8,7,7,7,6,8,7.285714285714286
41,8,8,7,7,7,6,8,7.285714285714286
42,8,8,7,7,7,6,8,7.285714285714286
43,8,9,8,8,7,6,8,7.714285714285714
44,8,9,8,8,7,6,8,7.714285714285714
45,8,9,8,8,7,6,8,7.714285714285714
46,8,10,8,9,8,7,8,8.285714285714286
47,8,10,8,9,8,7,8,8.285714285714286
48,8,10,8,9,8,7,8,8.285714285714286
49,8,11,9,10,8,8,9,9.0
50,8,11,9,10,8,8,9,9.0
51,8,11,9,10,8,8,9,9.0
52,9,12,10,11,9,9,10,10.0
53,9,12,10,11,9,9,10,10.0
54,9,12,10,11,9,9,10,10.0
55,9,13,11,12,10,10,11,10.857142857142858
56,9,13,11,12,10,10,11,10.857142857142858
57,9,13,11,12,10,10,11,10.857142857142858
58,10,14,12,13,11,11,12,11.857142857142858
59,10,14,12,13,11,11,12,11.857142857142858
60,10,14,12,13,11,11,12,11.857142857142858
61,11,14,13,14,11,12,13,12.571428571428571
62,11,14,13,14,11,12,13,12.571428571428571
63,11,14,13,14,11,12,13,12.571428571428571
64,12,14,14,15,12,12,14,13.285714285714286
65,12,14,14,15,12,12,14,13.285714285714286
66,12,14,14,15,12,12,14,13.285714285714286
67,13,14,15,16,13,12,15,14.0
68,13,14,15,16,13,12,15,14.0
69,13,14,15,16,13,12,15,14.0
70,14,14,16,16,14,12,16,14.571428571428571
71,14,14,16,16,14,12,16,14.571428571428571
72,14,14,16,16,14,12,16,14.571428571428571
73,15,14,17,16,15,13,15,15.0
74,15,14,17,16,15,13,15,15.0
75,15,14,17,16,15,13,15,15.0
76,15,14,18,16,16,14,15,15.428571428571429
77,15,14,18,16,16,14,15,15.428571428571429
78,15,14,18,16,16,14,15,15.428571428571429
79,15,14,19,16,17,15,16,16.0
80,15,14,19,16,17,15,16,16.0
81,15,14,19,16,17,15,16,16.0
82,15,15,20,16,18,16,17,16.714285714285715
83,15,15,20,16,18,16,17,16.714285714285715
84,15,15,20,16,18,16,17,16.714285714285715
85,14,16,21,17,19,16,18,17.285714285714285
86,14,16,21,17,19,16,18,17.285714285714285
87,14,16,21,17,19,16,18,17.285714285714285
88,15,17,22,18,20,16,18,18.0
89,15,17,22,18,20,16,18,18.0
90,15,17,22,18,20,16,18,18.0
91,15,18,23,18,20,16,18,18.285714285714285
92,15,18,23,18,20,16,18,18.285714285714285
93,15,18,23,18,20,16,18,18.285714285714285
94,15,19,24,17,20,17,19,18.714285714285715
95,15,19,24,17,20,17,19,18.714285714285715
96,15,19,24,17,20,17,19,18.714285714285715
97,15,20,25,16,20,17,18,18.714285714285715
98,15,20,25,16,20,17,18,18.714285714285715
99,15,20,25,16,20,17,18,18.714285714285715
100,16,20,24,16,19,17,17,18.428571428571427
